instance clique james-cpp-max clique-par/t32 james-cpp-max-par/t32 clique-par/t2 clique-par/t4 clique-par/t8 clique-par/t16 clique-par/t32r
mcs70_r02_s25_AB00 2 0 11 9 3 5 8 8 10
mcs70_r02_s25_AB01 3 0 11 8 3 6 8 8 12
mcs70_r02_s25_AB02 2 0 12 4 2 5 8 9 11
mcs70_r02_s25_AB03 2 0 11 7 2 5 6 10 11
mcs70_r02_s25_AB04 1 0 10 6 2 5 6 8 11
mcs70_r02_s25_AB05 2 0 14 7 3 7 9 10 12
mcs70_r02_s25_AB06 3 0 13 6 3 6 7 10 13
mcs70_r02_s25_AB07 2 0 12 5 3 4 8 9 10
mcs70_r02_s25_AB08 2 0 11 8 2 6 6 8 10
mcs70_r02_s25_AB09 1 0 12 5 2 5 7 9 12
mcs70_r02_s30_AB00 1 0 9 5 1 4 4 7 11
mcs70_r02_s30_AB01 1 0 10 4 1 3 6 6 10
mcs70_r02_s30_AB02 1 0 9 5 1 4 5 8 8
mcs70_r02_s30_AB03 1 0 10 4 1 3 4 5 8
mcs70_r02_s30_AB04 1 0 10 6 1 3 3 6 9
mcs70_r02_s30_AB05 1 0 11 5 1 4 6 7 10
mcs70_r02_s30_AB06 1 0 10 5 1 3 5 8 9
mcs70_r02_s30_AB07 1 0 12 4 1 3 4 7 9
mcs70_r02_s30_AB08 1 0 10 4 1 3 4 6 10
mcs70_r02_s30_AB09 1 0 11 3 1 5 5 7 11
mcs70_r02_s35_AB00 2 0 12 8 2 6 6 9 12
mcs70_r02_s35_AB01 3 0 11 5 2 6 8 9 12
mcs70_r02_s35_AB02 2 0 11 6 2 5 8 9 12
mcs70_r02_s35_AB03 2 0 13 9 3 6 9 11 11
mcs70_r02_s35_AB04 2 0 12 5 2 5 7 9 11
mcs70_r02_s35_AB05 1 0 11 5 2 5 7 8 11
mcs70_r02_s35_AB06 3 0 12 5 2 6 6 7 11
mcs70_r02_s35_AB07 2 0 13 5 2 6 5 11 10
mcs70_r02_s35_AB08 2 0 12 5 2 5 6 10 11
mcs70_r02_s35_AB09 2 0 12 5 2 5 5 8 10
mcs70_r02_s40_AB00 3 0 17 11 4 10 8 14 14
mcs70_r02_s40_AB01 5 0 17 6 4 10 13 13 15
mcs70_r02_s40_AB02 3 0 14 9 4 8 9 10 13
mcs70_r02_s40_AB03 5 0 15 9 5 11 12 15 19
mcs70_r02_s40_AB04 3 0 14 5 3 9 10 12 13
mcs70_r02_s40_AB05 2 0 15 6 3 8 9 12 13
mcs70_r02_s40_AB06 4 0 15 6 4 9 8 11 14
mcs70_r02_s40_AB07 4 0 15 6 4 9 9 13 14
mcs70_r02_s40_AB08 4 0 18 5 5 10 8 14 16
mcs70_r02_s40_AB09 4 0 16 7 5 11 12 13 16
mcs70_r02_s50_AB00 8 1 28 6 13 20 21 26 26
mcs70_r02_s50_AB01 12 0 27 6 12 22 23 25 27
mcs70_r02_s50_AB02 10 1 27 31 11 22 24 25 29
mcs70_r02_s50_AB03 9 0 24 6 10 19 19 23 27
mcs70_r02_s50_AB04 9 0 29 6 11 24 25 25 29
mcs70_r02_s50_AB05 8 0 32 5 19 21 23 25 25
mcs70_r02_s50_AB06 10 1 27 5 11 23 23 25 30
mcs70_r02_s50_AB07 10 0 29 6 11 23 24 28 28
mcs70_r02_s50_AB08 7 0 25 6 9 20 19 23 25
mcs70_r02_s50_AB09 9 0 27 4 11 20 21 25 24
mcs70_r02_s60_AB00 5 0 20 6 6 12 14 17 21
mcs70_r02_s60_AB01 8 0 22 6 7 15 16 21 22
mcs70_r02_s60_AB02 6 0 19 9 6 14 15 18 18
mcs70_r02_s60_AB03 6 0 20 7 6 13 13 17 19
mcs70_r02_s60_AB04 5 0 19 4 6 13 14 17 18
mcs70_r02_s60_AB05 4 0 17 10 7 11 12 15 17
mcs70_r02_s60_AB06 8 0 20 5 7 16 16 18 19
mcs70_r02_s60_AB07 6 0 19 8 9 15 15 17 21
mcs70_r02_s60_AB08 8 0 21 7 8 16 18 21 20
mcs70_r02_s60_AB09 6 0 18 9 6 14 14 17 18
mcs70_r02_s70_AB00 9 0 26 5 12 21 21 23 24
mcs70_r02_s70_AB01 12 1 29 5 11 23 22 26 27
mcs70_r02_s70_AB02 13 0 33 7 14 26 31 29 34
mcs70_r02_s70_AB03 9 0 30 6 12 25 26 28 29
mcs70_r02_s70_AB04 11 0 33 7 16 24 26 28 33
mcs70_r02_s70_AB05 10 0 30 7 12 21 23 24 26
mcs70_r02_s70_AB06 12 0 28 6 10 19 23 27 28
mcs70_r02_s70_AB07 10 1 27 7 12 23 23 25 27
mcs70_r02_s70_AB08 9 0 29 5 14 26 27 27 30
mcs70_r02_s70_AB09 11 0 29 5 13 24 24 27 28
mcs70_r02_s80_AB00 21 2 45 29 24 40 40 49 47
mcs70_r02_s80_AB01 20 1 41 58 35 34 35 37 39
mcs70_r02_s80_AB02 13 1 40 5 19 34 36 39 35
mcs70_r02_s80_AB03 18 1 46 19 39 39 37 43 43
mcs70_r02_s80_AB04 15 1 47 7 37 35 37 39 41
mcs70_r02_s80_AB05 18 0 41 7 33 36 37 41 43
mcs70_r02_s80_AB06 22 1 42 8 35 39 39 42 44
mcs70_r02_s80_AB07 18 1 44 17 19 37 35 40 44
mcs70_r02_s80_AB08 20 1 47 11 27 37 38 45 47
mcs70_r02_s80_AB09 18 0 43 14 19 37 37 39 39
mcs70_r02_s90_AB00 28 1 55 10 44 53 53 51 61
mcs70_r02_s90_AB01 33 1 66 89 41 54 59 63 60
mcs70_r02_s90_AB02 23 1 55 7 26 48 49 50 51
mcs70_r02_s90_AB03 27 4 56 7 37 53 53 57 55
mcs70_r02_s90_AB04 21 0 52 7 26 49 51 55 50
mcs70_r02_s90_AB05 23 3 54 6 27 51 51 58 63
mcs70_r02_s90_AB06 25 0 55 7 39 51 54 63 56
mcs70_r02_s90_AB07 27 2 61 7 36 59 62 68 66
mcs70_r02_s90_AB08 46 2 64 26 32 58 58 65 70
mcs70_r02_s90_AB09 30 0 60 8 37 54 60 51 62
mcs90_b03_s100_AB00 29 0 63 3 49 61 61 69 62
mcs90_b03_s100_AB01 27 0 62 3 51 54 52 58 58
mcs90_b03_s100_AB02 26 0 53 3 49 49 51 56 56
mcs90_b03_s100_AB03 28 0 59 6 52 54 53 61 59
mcs90_b03_s100_AB04 28 0 68 6 52 62 59 67 68
mcs90_b03_s100_AB05 18 0 51 3 44 45 45 48 52
mcs90_b03_s100_AB06 24 0 55 5 46 47 50 49 51
mcs90_b03_s100_AB07 22 0 55 2 53 52 53 56 53
mcs90_b03_s100_AB08 30 1 56 6 47 55 58 52 61
mcs90_b03_s100_AB09 24 1 60 6 43 54 57 59 60
mcs90_b03_s10_AB00 0 0 8 3 0 1 2 5 7
mcs90_b03_s10_AB01 0 0 8 3 0 1 3 6 7
mcs90_b03_s10_AB02 0 0 7 4 0 1 3 5 8
mcs90_b03_s10_AB03 0 0 7 2 0 1 5 5 8
mcs90_b03_s10_AB04 0 0 8 2 0 1 3 4 7
mcs90_b03_s10_AB05 0 0 7 2 0 1 1 5 7
mcs90_b03_s10_AB06 0 0 8 2 0 1 1 4 8
mcs90_b03_s10_AB07 0 0 7 5 0 1 4 5 8
mcs90_b03_s10_AB08 0 0 8 2 0 1 3 4 8
mcs90_b03_s10_AB09 0 0 6 3 0 1 2 5 8
mcs90_b03_s15_AB00 1 0 9 5 2 3 4 6 9
mcs90_b03_s15_AB01 1 0 9 4 2 4 5 7 9
mcs90_b03_s15_AB02 1 0 10 4 2 3 5 7 10
mcs90_b03_s15_AB03 2 0 12 6 4 5 6 9 10
mcs90_b03_s15_AB04 1 0 10 5 2 3 4 6 10
mcs90_b03_s15_AB05 1 0 8 6 2 3 5 5 9
mcs90_b03_s15_AB06 1 0 10 6 2 4 4 7 10
mcs90_b03_s15_AB07 1 0 10 2 3 5 5 7 9
mcs90_b03_s15_AB08 1 0 9 5 2 3 5 6 10
mcs90_b03_s15_AB09 3 0 9 4 2 3 5 7 9
mcs90_b03_s20_AB00 1 0 9 4 1 3 5 6 8
mcs90_b03_s20_AB01 1 0 10 4 2 4 5 7 9
mcs90_b03_s20_AB02 2 0 10 4 2 4 4 6 10
mcs90_b03_s20_AB03 1 0 9 3 2 3 4 6 9
mcs90_b03_s20_AB04 1 0 10 4 2 4 5 6 9
mcs90_b03_s20_AB05 1 0 10 2 1 3 6 7 9
mcs90_b03_s20_AB06 1 0 10 3 1 3 5 6 9
mcs90_b03_s20_AB07 1 0 8 5 1 4 5 6 9
mcs90_b03_s20_AB08 1 0 9 2 2 4 5 7 11
mcs90_b03_s20_AB09 1 0 8 4 1 3 6 6 9
mcs90_b03_s25_AB00 4 0 17 3 7 9 11 13 13
mcs90_b03_s25_AB01 3 0 15 4 3 8 10 11 12
mcs90_b03_s25_AB02 3 0 10 3 3 7 7 9 12
mcs90_b03_s25_AB03 3 0 14 5 4 9 10 12 12
mcs90_b03_s25_AB04 3 0 16 4 4 9 8 12 15
mcs90_b03_s25_AB05 3 0 12 4 5 7 9 11 11
mcs90_b03_s25_AB06 3 0 13 5 3 7 9 9 14
mcs90_b03_s25_AB07 4 0 14 4 3 7 8 11 12
mcs90_b03_s25_AB08 3 0 14 4 4 8 9 12 14
mcs90_b03_s25_AB09 3 0 14 3 4 10 11 11 14
mcs90_b03_s30_AB00 1 0 11 3 2 4 6 8 11
mcs90_b03_s30_AB01 3 0 15 3 3 7 8 10 12
mcs90_b03_s30_AB02 2 0 10 2 2 4 6 8 10
mcs90_b03_s30_AB03 2 0 11 2 3 7 8 9 12
mcs90_b03_s30_AB04 2 0 12 5 2 6 7 9 11
mcs90_b03_s30_AB05 2 0 12 3 2 6 6 9 12
mcs90_b03_s30_AB06 3 0 13 3 3 6 7 10 11
mcs90_b03_s30_AB07 2 0 13 2 3 6 7 9 13
mcs90_b03_s30_AB08 2 0 12 4 2 4 6 8 11
mcs90_b03_s30_AB09 2 0 12 3 2 4 5 8 11
mcs90_b03_s35_AB00 3 0 15 5 4 10 12 12 16
mcs90_b03_s35_AB01 3 0 13 3 3 8 9 12 14
mcs90_b03_s35_AB02 4 0 16 3 5 10 12 12 16
mcs90_b03_s35_AB03 4 0 17 3 4 10 11 14 15
mcs90_b03_s35_AB04 4 0 13 5 4 10 11 13 15
mcs90_b03_s35_AB05 3 0 16 5 4 7 10 11 15
mcs90_b03_s35_AB06 4 1 13 5 4 9 8 12 15
mcs90_b03_s35_AB07 4 0 16 5 4 8 11 12 13
mcs90_b03_s35_AB08 5 0 18 2 5 11 11 14 15
mcs90_b03_s35_AB09 3 0 12 5 3 8 12 12 13
mcs90_b03_s40_AB00 7 0 22 4 8 18 17 22 22
mcs90_b03_s40_AB01 11 0 22 4 9 18 17 22 26
mcs90_b03_s40_AB02 6 0 21 4 8 16 19 18 23
mcs90_b03_s40_AB03 7 0 23 3 7 16 15 18 19
mcs90_b03_s40_AB04 8 0 20 4 7 14 15 18 22
mcs90_b03_s40_AB05 5 0 18 3 6 13 14 16 20
mcs90_b03_s40_AB06 14 0 27 5 13 24 24 27 29
mcs90_b03_s40_AB07 6 0 19 4 9 18 18 20 23
mcs90_b03_s40_AB08 7 0 20 3 8 16 17 18 20
mcs90_b03_s40_AB09 8 0 20 3 9 18 19 20 24
mcs90_b03_s50_AB00 19 0 43 3 29 36 39 39 43
mcs90_b03_s50_AB01 27 0 46 3 22 37 42 41 44
mcs90_b03_s50_AB02 16 4 38 5 16 34 36 38 40
mcs90_b03_s50_AB03 16 0 37 6 26 30 36 36 40
mcs90_b03_s50_AB04 12 0 39 5 24 33 33 34 40
mcs90_b03_s50_AB05 17 0 41 6 29 34 34 32 43
mcs90_b03_s50_AB06 24 1 46 5 38 41 43 44 49
mcs90_b03_s50_AB07 14 0 41 5 17 33 36 38 38
mcs90_b03_s50_AB08 16 0 35 3 17 35 36 38 42
mcs90_b03_s50_AB09 19 4 43 6 26 38 36 46 41
mcs90_b03_s60_AB00 8 0 29 3 10 21 22 23 26
mcs90_b03_s60_AB01 14 0 27 3 14 26 27 29 29
mcs90_b03_s60_AB02 14 156 37 4 27 29 31 32 37
mcs90_b03_s60_AB03 10 0 29 4 15 23 22 27 25
mcs90_b03_s60_AB04 10 0 30 3 12 23 28 26 29
mcs90_b03_s60_AB05 9 0 30 3 27 25 26 27 32
mcs90_b03_s60_AB06 13 0 30 4 23 22 24 24 26
mcs90_b03_s60_AB07 12 0 34 6 14 29 28 30 35
mcs90_b03_s60_AB08 10 0 28 4 11 23 23 24 28
mcs90_b03_s60_AB09 10 0 28 3 13 21 25 23 23
mcs90_b03_s70_AB00 22 0 48 4 39 43 46 45 48
mcs90_b03_s70_AB01 25 1 46 7 22 42 42 45 48
mcs90_b03_s70_AB02 19 0 40 5 19 35 40 38 45
mcs90_b03_s70_AB03 24 0 56 3 26 46 48 53 50
mcs90_b03_s70_AB04 19 0 45 4 28 35 40 37 44
mcs90_b03_s70_AB05 17 1 43 5 21 42 43 44 44
mcs90_b03_s70_AB06 20 0 42 2 29 37 42 42 46
mcs90_b03_s70_AB07 19 0 54 5 25 46 48 49 52
mcs90_b03_s70_AB08 20 0 40 5 17 35 37 37 42
mcs90_b03_s70_AB09 20 3 44 6 21 39 40 46 42
mcs90_b03_s80_AB00 32 1 64 6 39 59 59 64 60
mcs90_b03_s80_AB01 32 1 71 6 62 65 64 68 53
mcs90_b03_s80_AB02 36 0 70 4 37 67 67 75 67
mcs90_b03_s80_AB03 39 11 75 6 43 68 72 75 74
mcs90_b03_s80_AB04 25 2 68 6 52 60 60 67 63
mcs90_b03_s80_AB05 32 1 67 7 33 60 59 64 45
mcs90_b03_s80_AB06 37 0 77 8 47 71 72 73 80
mcs90_b03_s80_AB07 45 2 77 8 74 82 79 84 76
mcs90_b03_s80_AB08 34 0 67 4 56 66 67 65 72
mcs90_b03_s80_AB09 32 2 63 9 51 60 59 59 41
mcs90_b03_s90_AB00 59 15 122 6 110 123 119 122 134
mcs90_b03_s90_AB01 61 32 117 64 67 107 108 95 113
mcs90_b03_s90_AB02 67 0 93 4 82 91 92 90 97
mcs90_b03_s90_AB03 74 192 107 194 73 104 102 100 98
mcs90_b03_s90_AB04 45 1 103 8 82 93 96 101 100
mcs90_b03_s90_AB05 69 2 111 7 82 112 109 113 107
mcs90_b03_s90_AB06 68 4 112 9 59 98 100 96 104
mcs90_b03_s90_AB07 56 0 101 4 76 96 96 102 101
mcs90_b03_s90_AB08 101 11 109 14 103 95 98 103 97
mcs90_b03_s90_AB09 57 1 103 5 91 93 98 101 100
mcs90_b03m_s100_AB00 20 0 51 5 27 49 51 57 41
mcs90_b03m_s100_AB01 43 0 54 3 50 52 53 56 56
mcs90_b03m_s100_AB02 35 0 66 5 58 64 60 64 50
mcs90_b03m_s100_AB03 26 6 50 12 25 50 51 53 54
mcs90_b03m_s100_AB04 27 0 54 3 45 51 49 55 39
mcs90_b03m_s100_AB05 33 0 73 8 42 73 72 72 73
mcs90_b03m_s100_AB06 31 2 59 7 27 51 52 50 52
mcs90_b03m_s100_AB07 21 1 52 5 28 50 48 53 51
mcs90_b03m_s100_AB08 23 0 50 3 26 44 42 45 29
mcs90_b03m_s100_AB09 27 1 56 5 27 51 49 55 39
mcs90_b03m_s10_AB00 0 0 8 2 0 1 3 5 8
mcs90_b03m_s10_AB01 0 0 7 3 1 1 3 5 8
mcs90_b03m_s10_AB02 0 0 7 3 0 1 5 5 7
mcs90_b03m_s10_AB03 0 0 7 3 0 1 3 3 8
mcs90_b03m_s10_AB04 0 0 9 2 0 1 3 5 7
mcs90_b03m_s10_AB05 0 0 7 3 0 1 3 5 8
mcs90_b03m_s10_AB06 0 0 7 3 0 1 3 5 7
mcs90_b03m_s10_AB07 0 0 6 2 0 1 2 4 8
mcs90_b03m_s10_AB08 0 0 7 2 0 1 4 6 8
mcs90_b03m_s10_AB09 0 0 8 3 0 2 3 4 6
mcs90_b03m_s15_AB00 1 0 10 3 1 3 4 7 10
mcs90_b03m_s15_AB01 1 0 12 3 1 4 4 8 10
mcs90_b03m_s15_AB02 1 0 10 5 2 4 5 8 10
mcs90_b03m_s15_AB03 1 0 11 2 2 4 7 6 9
mcs90_b03m_s15_AB04 1 0 11 5 3 3 3 7 10
mcs90_b03m_s15_AB05 1 0 10 5 2 4 5 7 9
mcs90_b03m_s15_AB06 1 0 9 4 1 3 4 8 10
mcs90_b03m_s15_AB07 3 0 14 5 5 8 12 11 14
mcs90_b03m_s15_AB08 1 0 7 4 2 4 3 7 9
mcs90_b03m_s15_AB09 2 0 9 3 1 3 4 8 10
mcs90_b03m_s20_AB00 1 0 10 2 2 4 6 7 10
mcs90_b03m_s20_AB01 1 0 10 3 1 4 6 7 9
mcs90_b03m_s20_AB02 1 0 9 2 1 3 6 7 10
mcs90_b03m_s20_AB03 3 0 11 3 2 5 7 8 9
mcs90_b03m_s20_AB04 1 0 10 2 1 3 4 7 8
mcs90_b03m_s20_AB05 1 0 10 3 1 4 3 5 9
mcs90_b03m_s20_AB06 2 0 11 3 3 4 6 8 10
mcs90_b03m_s20_AB07 1 0 11 4 2 4 6 6 11
mcs90_b03m_s20_AB08 2 0 9 2 1 3 4 6 8
mcs90_b03m_s20_AB09 1 0 10 4 1 3 5 6 8
mcs90_b03m_s25_AB00 4 0 15 2 4 8 9 13 12
mcs90_b03m_s25_AB01 3 0 13 2 3 8 7 10 13
mcs90_b03m_s25_AB02 4 0 14 5 5 10 11 12 17
mcs90_b03m_s25_AB03 3 0 13 6 3 7 8 9 12
mcs90_b03m_s25_AB04 4 0 13 3 4 8 9 13 13
mcs90_b03m_s25_AB05 3 0 13 3 5 6 9 11 15
mcs90_b03m_s25_AB06 4 0 14 3 4 8 8 11 14
mcs90_b03m_s25_AB07 3 0 13 2 3 7 9 10 14
mcs90_b03m_s25_AB08 5 0 17 3 4 10 11 12 15
mcs90_b03m_s25_AB09 3 0 15 5 3 8 8 10 13
mcs90_b03m_s30_AB00 2 0 12 4 3 5 6 9 13
mcs90_b03m_s30_AB01 2 0 12 3 3 5 6 10 12
mcs90_b03m_s30_AB02 2 0 12 3 2 6 6 9 12
mcs90_b03m_s30_AB03 2 0 10 4 2 5 5 9 11
mcs90_b03m_s30_AB04 1 0 12 3 2 4 6 7 9
mcs90_b03m_s30_AB05 2 0 12 3 2 6 7 11 11
mcs90_b03m_s30_AB06 2 0 13 2 2 5 6 9 10
mcs90_b03m_s30_AB07 4 0 13 4 3 7 8 9 12
mcs90_b03m_s30_AB08 2 0 10 3 1 4 7 7 10
mcs90_b03m_s30_AB09 3 0 13 4 3 7 9 12 14
mcs90_b03m_s35_AB00 5 0 23 3 8 15 16 20 20
mcs90_b03m_s35_AB01 4 0 14 3 4 9 9 12 15
mcs90_b03m_s35_AB02 3 0 14 3 4 10 10 15 15
mcs90_b03m_s35_AB03 4 0 16 6 4 9 10 11 14
mcs90_b03m_s35_AB04 4 0 15 4 4 9 10 13 15
mcs90_b03m_s35_AB05 3 0 14 5 4 7 9 11 13
mcs90_b03m_s35_AB06 4 0 17 2 4 9 11 11 15
mcs90_b03m_s35_AB07 4 0 15 5 5 10 13 12 17
mcs90_b03m_s35_AB08 4 0 17 5 4 9 11 11 15
mcs90_b03m_s35_AB09 3 0 15 4 4 10 9 11 15
mcs90_b03m_s40_AB00 8 0 22 5 8 16 19 19 17
mcs90_b03m_s40_AB01 9 0 22 5 8 18 18 21 24
mcs90_b03m_s40_AB02 8 0 22 5 9 18 20 21 24
mcs90_b03m_s40_AB03 6 0 21 3 6 14 16 15 16
mcs90_b03m_s40_AB04 9 0 26 2 9 16 21 21 24
mcs90_b03m_s40_AB05 10 0 28 4 10 20 22 23 26
mcs90_b03m_s40_AB06 10 0 28 2 11 23 22 25 26
mcs90_b03m_s40_AB07 7 0 21 4 7 15 14 19 20
mcs90_b03m_s40_AB08 6 0 20 3 7 15 16 18 20
mcs90_b03m_s40_AB09 7 0 22 4 7 16 15 18 23
mcs90_b03m_s50_AB00 17 0 42 4 22 39 42 47 47
mcs90_b03m_s50_AB01 21 0 43 5 19 36 39 40 43
mcs90_b03m_s50_AB02 16 2 38 5 28 32 32 32 38
mcs90_b03m_s50_AB03 17 0 40 5 18 36 36 40 41
mcs90_b03m_s50_AB04 17 0 41 4 17 34 36 39 40
mcs90_b03m_s50_AB05 19 0 40 5 20 37 40 43 48
mcs90_b03m_s50_AB06 31 0 53 3 27 49 50 47 53
mcs90_b03m_s50_AB07 27 0 36 5 18 35 36 36 39
mcs90_b03m_s50_AB08 20 0 43 4 30 41 39 45 45
mcs90_b03m_s50_AB09 15 0 32 4 16 32 32 36 36
mcs90_b03m_s60_AB00 10 0 33 5 13 27 28 32 34
mcs90_b03m_s60_AB01 21 0 32 3 13 26 27 30 29
mcs90_b03m_s60_AB02 11 0 31 3 20 24 23 24 30
mcs90_b03m_s60_AB03 10 0 26 4 10 21 21 26 25
mcs90_b03m_s60_AB04 12 0 33 3 13 26 26 31 34
mcs90_b03m_s60_AB05 10 0 29 4 19 25 26 28 30
mcs90_b03m_s60_AB06 13 0 28 4 17 21 21 27 29
mcs90_b03m_s60_AB07 10 0 31 5 17 24 26 26 29
mcs90_b03m_s60_AB08 11 0 29 3 11 24 21 26 30
mcs90_b03m_s60_AB09 11 0 30 3 11 24 23 27 28
mcs90_b03m_s70_AB00 18 0 39 4 19 33 37 41 42
mcs90_b03m_s70_AB01 30 2 51 6 27 49 44 52 54
mcs90_b03m_s70_AB02 32 0 48 4 26 39 39 45 44
mcs90_b03m_s70_AB03 25 0 46 4 36 41 41 40 43
mcs90_b03m_s70_AB04 21 0 54 4 26 49 50 54 55
mcs90_b03m_s70_AB05 24 0 42 4 24 47 49 50 50
mcs90_b03m_s70_AB06 23 0 42 5 20 37 42 45 45
mcs90_b03m_s70_AB07 17 0 39 5 18 36 35 38 41
mcs90_b03m_s70_AB08 17 0 39 5 18 34 37 40 41
mcs90_b03m_s70_AB09 20 3 43 8 34 39 39 45 46
mcs90_b03m_s80_AB00 25 0 61 4 31 55 55 67 60
mcs90_b03m_s80_AB01 40 0 63 4 34 60 63 59 66
mcs90_b03m_s80_AB02 30 3 58 8 31 57 57 55 58
mcs90_b03m_s80_AB03 31 1 65 5 33 60 62 61 66
mcs90_b03m_s80_AB04 36 16 84 12 76 80 81 83 81
mcs90_b03m_s80_AB05 36 0 70 5 36 67 66 65 70
mcs90_b03m_s80_AB06 53 1 65 5 35 62 66 64 68
mcs90_b03m_s80_AB07 38 2 76 13 66 70 70 77 76
mcs90_b03m_s80_AB08 34 2 64 4 57 64 65 66 71
mcs90_b03m_s80_AB09 34 4 68 7 34 63 67 70 71
mcs90_b03m_s90_AB00 61 7 112 9 101 101 101 98 105
mcs90_b03m_s90_AB01 69 7 102 11 70 96 99 102 101
mcs90_b03m_s90_AB02 48 6 90 9 76 83 82 88 86
mcs90_b03m_s90_AB03 90 2 101 10 97 105 98 108 97
mcs90_b03m_s90_AB04 60 3 96 7 84 93 94 100 101
mcs90_b03m_s90_AB05 53 2 105 13 89 97 96 86 78
mcs90_b03m_s90_AB06 90 61 117 135 123 119 122 125 128
mcs90_b03m_s90_AB07 47 0 103 5 70 94 100 103 71
mcs90_b03m_s90_AB08 53 7 99 7 60 70 88 95 96
mcs90_b03m_s90_AB09 54 7 105 9 88 100 95 97 104
mcs90_b06_s100_AB00 23 1 49 5 26 44 44 46 54
mcs90_b06_s100_AB01 33 1 57 6 41 50 51 57 55
mcs90_b06_s100_AB02 28 0 65 3 36 58 59 63 64
mcs90_b06_s100_AB03 51 1 73 6 36 64 67 69 67
mcs90_b06_s100_AB04 18 0 46 4 24 45 48 50 45
mcs90_b06_s100_AB05 25 0 59 3 46 54 51 61 62
mcs90_b06_s100_AB06 24 0 54 3 42 48 49 48 55
mcs90_b06_s100_AB07 24 0 59 4 37 53 50 56 52
mcs90_b06_s100_AB08 25 0 54 3 28 50 51 55 51
mcs90_b06_s100_AB09 38 0 54 3 36 49 49 52 51
mcs90_b06_s10_AB00 0 0 6 4 0 1 3 5 7
mcs90_b06_s10_AB01 0 0 7 3 0 1 3 5 8
mcs90_b06_s10_AB02 0 0 7 3 0 1 4 4 8
mcs90_b06_s10_AB03 0 0 9 3 0 1 3 4 8
mcs90_b06_s10_AB04 0 0 7 3 0 1 3 5 8
mcs90_b06_s10_AB05 0 0 8 2 0 1 3 4 7
mcs90_b06_s10_AB06 0 0 8 3 0 1 3 4 8
mcs90_b06_s10_AB07 0 0 7 2 0 1 3 4 7
mcs90_b06_s10_AB08 0 0 7 3 0 1 3 4 8
mcs90_b06_s10_AB09 0 0 7 3 0 1 3 3 8
mcs90_b06_s15_AB00 0 0 8 3 1 2 5 5 8
mcs90_b06_s15_AB01 0 0 10 3 1 2 4 6 8
mcs90_b06_s15_AB02 0 0 10 3 1 2 6 6 8
mcs90_b06_s15_AB03 0 0 9 4 1 2 6 7 8
mcs90_b06_s15_AB04 0 0 9 3 1 2 3 4 9
mcs90_b06_s15_AB05 1 0 9 3 1 2 4 6 8
mcs90_b06_s15_AB06 0 0 8 3 1 3 4 6 9
mcs90_b06_s15_AB07 0 0 8 2 2 3 4 6 9
mcs90_b06_s15_AB08 1 0 8 2 1 2 4 6 8
mcs90_b06_s15_AB09 0 0 9 4 1 3 4 5 9
mcs90_b06_s20_AB00 1 0 10 3 1 3 4 5 9
mcs90_b06_s20_AB01 1 0 8 3 1 3 4 8 7
mcs90_b06_s20_AB02 1 0 10 2 1 3 5 5 8
mcs90_b06_s20_AB03 1 0 9 5 1 2 3 5 8
mcs90_b06_s20_AB04 1 0 8 2 1 3 3 6 9
mcs90_b06_s20_AB05 1 0 10 5 1 3 5 6 9
mcs90_b06_s20_AB06 1 0 8 3 1 3 5 5 9
mcs90_b06_s20_AB07 1 0 9 2 1 2 4 6 8
mcs90_b06_s20_AB08 1 0 11 2 1 3 4 6 9
mcs90_b06_s20_AB09 1 0 9 3 1 3 5 6 8
mcs90_b06_s25_AB00 2 0 12 3 3 6 7 9 11
mcs90_b06_s25_AB01 3 0 12 4 2 5 6 9 12
mcs90_b06_s25_AB02 4 0 16 2 4 8 10 13 14
mcs90_b06_s25_AB03 4 0 13 5 3 6 7 8 10
mcs90_b06_s25_AB04 2 0 12 3 3 6 9 9 13
mcs90_b06_s25_AB05 4 0 12 5 3 6 6 8 11
mcs90_b06_s25_AB06 4 0 13 2 3 8 8 8 13
mcs90_b06_s25_AB07 3 0 13 3 3 7 10 9 12
mcs90_b06_s25_AB08 2 0 12 3 2 5 6 9 11
mcs90_b06_s25_AB09 3 0 11 3 2 6 7 9 12
mcs90_b06_s30_AB00 4 0 11 4 2 4 7 6 10
mcs90_b06_s30_AB01 2 0 10 3 2 4 4 6 10
mcs90_b06_s30_AB02 1 0 10 5 2 4 7 8 11
mcs90_b06_s30_AB03 1 0 11 3 1 4 4 7 9
mcs90_b06_s30_AB04 1 0 11 2 2 4 7 7 10
mcs90_b06_s30_AB05 1 0 11 3 2 4 5 8 11
mcs90_b06_s30_AB06 2 0 11 3 1 3 6 6 10
mcs90_b06_s30_AB07 1 0 9 3 1 4 5 7 9
mcs90_b06_s30_AB08 2 0 10 3 2 5 5 7 11
mcs90_b06_s30_AB09 2 0 11 2 2 5 5 7 8
mcs90_b06_s35_AB00 3 0 15 4 3 8 7 11 14
mcs90_b06_s35_AB01 4 0 14 2 4 9 10 11 16
mcs90_b06_s35_AB02 4 0 14 4 4 8 10 10 14
mcs90_b06_s35_AB03 3 0 14 4 3 8 9 9 13
mcs90_b06_s35_AB04 4 0 17 3 4 9 12 14 14
mcs90_b06_s35_AB05 3 0 14 3 3 8 11 12 15
mcs90_b06_s35_AB06 5 0 16 5 5 12 12 15 15
mcs90_b06_s35_AB07 3 0 15 3 3 6 9 10 13
