instance clique james-cpp-max clique-par/t32 james-cpp-max-par/t32
mcs50_m2Dr6_s100_AB06 396114 1000000 128896 1000010
mcs50_m2Dr6_s100_AB07 42523 1000000 23706 1000042
mcs50_m2Dr6_s100_AB08 54272 266152 27092 461950
mcs50_m2Dr6_s100_AB09 1000000 1000000 1000025 1000056
mcs50_m2Dr6_s10_AB00 0 0 4 2
mcs50_m2Dr6_s10_AB01 0 0 3 2
mcs50_m2Dr6_s10_AB02 0 0 3 2
mcs50_m2Dr6_s10_AB03 0 0 5 3
mcs50_m2Dr6_s10_AB04 0 0 5 4
mcs50_m2Dr6_s10_AB05 0 0 3 4
mcs50_m2Dr6_s10_AB06 0 0 2 2
mcs50_m2Dr6_s10_AB07 0 0 4 3
mcs50_m2Dr6_s10_AB08 0 0 4 5
mcs50_m2Dr6_s10_AB09 0 0 4 3
mcs50_m2Dr6_s20_AB00 1 0 6 1
mcs50_m2Dr6_s20_AB01 2 0 5 2
mcs50_m2Dr6_s20_AB02 2 0 7 2
mcs50_m2Dr6_s20_AB03 2 0 7 2
mcs50_m2Dr6_s20_AB04 1 0 6 3
mcs50_m2Dr6_s20_AB05 1 0 5 3
mcs50_m2Dr6_s20_AB06 3 0 5 2
mcs50_m2Dr6_s20_AB07 1 0 4 3
mcs50_m2Dr6_s20_AB08 1 0 6 2
mcs50_m2Dr6_s20_AB09 1 0 6 4
mcs50_m2Dr6_s30_AB00 3 1 46 30
mcs50_m2Dr6_s30_AB01 7 2 28 22
mcs50_m2Dr6_s30_AB02 3 2 42 38
mcs50_m2Dr6_s30_AB03 5 0 30 22
mcs50_m2Dr6_s30_AB04 5 0 42 30
mcs50_m2Dr6_s30_AB05 3 0 39 46
mcs50_m2Dr6_s30_AB06 3 0 26 22
mcs50_m2Dr6_s30_AB07 3 0 38 46
mcs50_m2Dr6_s30_AB08 5 0 42 26
mcs50_m2Dr6_s30_AB09 5 0 40 67
mcs50_m2Dr6_s40_AB00 20 6 99 30
mcs50_m2Dr6_s40_AB01 28 11 58 24
mcs50_m2Dr6_s40_AB02 15 5 43 46
mcs50_m2Dr6_s40_AB03 26 9 59 37
mcs50_m2Dr6_s40_AB04 19 5 82 36
mcs50_m2Dr6_s40_AB05 22 6 51 46
mcs50_m2Dr6_s40_AB06 32 9 57 26
mcs50_m2Dr6_s40_AB07 42 12 95 38
mcs50_m2Dr6_s40_AB08 33 10 56 36
mcs50_m2Dr6_s40_AB09 39 13 72 36
mcs50_m2Dr6_s50_AB00 98 70 147 146
mcs50_m2Dr6_s50_AB01 78 38 125 71
mcs50_m2Dr6_s50_AB02 437 221 234 553
mcs50_m2Dr6_s50_AB03 203 128 174 134
mcs50_m2Dr6_s50_AB04 247 112 205 222
mcs50_m2Dr6_s50_AB05 813 569 322 1599
mcs50_m2Dr6_s50_AB06 282 134 178 153
mcs50_m2Dr6_s50_AB07 287 194 234 238
mcs50_m2Dr6_s50_AB08 411 279 218 338
mcs50_m2Dr6_s50_AB09 236 100 228 341
mcs50_m2Dr6_s60_AB00 1579 1340 822 2887
mcs50_m2Dr6_s60_AB01 2033 3027 593 3935
mcs50_m2Dr6_s60_AB02 1620 1689 562 5261
mcs50_m2Dr6_s60_AB03 935 1074 370 2105
mcs50_m2Dr6_s60_AB04 822 1639 312 5486
mcs50_m2Dr6_s60_AB05 191 119 146 350
mcs50_m2Dr6_s60_AB06 891 725 366 830
mcs50_m2Dr6_s60_AB07 1617 1608 834 2586
mcs50_m2Dr6_s60_AB08 1000 814 379 947
mcs50_m2Dr6_s60_AB09 113 211 133 395
mcs50_m2Dr6_s70_AB00 1437 846 718 784
mcs50_m2Dr6_s70_AB01 794 1076 265 1823
mcs50_m2Dr6_s70_AB02 2269 3710 1108 6002
mcs50_m2Dr6_s70_AB03 167 1311 203 1809
mcs50_m2Dr6_s70_AB04 3660 13911 1866 20238
mcs50_m2Dr6_s70_AB05 1054 855 584 2041
mcs50_m2Dr6_s70_AB06 173 371 130 685
mcs50_m2Dr6_s70_AB07 2692 41683 2622 53059
mcs50_m2Dr6_s70_AB08 1651 5666 732 9901
mcs50_m2Dr6_s70_AB09 2093 3219 1006 10498
mcs50_m2Dr6_s80_AB00 281701 351472 112414 823104
mcs50_m2Dr6_s80_AB01 82549 176750 24574 283336
mcs50_m2Dr6_s80_AB02 1000000 893889 464500 1000024
mcs50_m2Dr6_s80_AB03 517004 305107 138544 428075
mcs50_m2Dr6_s80_AB04 942000 1000000 314658 1000025
mcs50_m2Dr6_s80_AB05 1000000 1000000 659296 1000026
mcs50_m2Dr6_s80_AB06 156327 576222 20836 867751
mcs50_m2Dr6_s80_AB07 162689 325026 101528 385119
mcs50_m2Dr6_s80_AB08 1000000 1000000 1000011 1000010
mcs50_m2Dr6_s80_AB09 168005 201691 101815 328561
mcs50_m2Dr6_s90_AB00 128274 448495 89053 919504
mcs50_m2Dr6_s90_AB01 27545 33110 11776 48012
mcs50_m2Dr6_s90_AB02 699080 1000000 303162 1000022
mcs50_m2Dr6_s90_AB03 1000000 1000000 292034 1000011
mcs50_m2Dr6_s90_AB04 352254 711320 129816 963107
mcs50_m2Dr6_s90_AB05 48712 189605 30772 261479
mcs50_m2Dr6_s90_AB06 51933 235486 12959 248930
mcs50_m2Dr6_s90_AB07 536056 1000000 219095 1000026
mcs50_m2Dr6_s90_AB08 74599 290629 34530 197246
mcs50_m2Dr6_s90_AB09 906747 1000000 240637 1000025
mcs50_m3D_s15_AB00 4 0 4 4
mcs50_m3D_s15_AB01 2 0 5 3
mcs50_m3D_s15_AB02 2 0 7 7
mcs50_m3D_s15_AB03 1 0 6 3
mcs50_m3D_s15_AB04 4 0 6 5
mcs50_m3D_s15_AB05 5 0 7 4
mcs50_m3D_s15_AB06 2 0 4 2
mcs50_m3D_s15_AB07 1 0 7 4
mcs50_m3D_s15_AB08 2 0 6 5
mcs50_m3D_s15_AB09 3 0 7 5
mcs50_m3D_s20_AB00 2 0 5 2
mcs50_m3D_s20_AB01 1 0 4 2
mcs50_m3D_s20_AB02 2 0 5 2
mcs50_m3D_s20_AB03 2 0 8 2
mcs50_m3D_s20_AB04 1 0 5 3
mcs50_m3D_s20_AB05 2 0 7 2
mcs50_m3D_s20_AB06 2 0 4 1
mcs50_m3D_s20_AB07 1 0 6 2
mcs50_m3D_s20_AB08 1 0 4 3
mcs50_m3D_s20_AB09 2 0 6 2
mcs50_m3D_s50_AB00 41 93 143 163
mcs50_m3D_s50_AB01 166 181 70 177
mcs50_m3D_s50_AB02 66 139 133 166
mcs50_m3D_s50_AB03 148 98 117 130
mcs50_m3D_s50_AB04 51 29 134 53
mcs50_m3D_s50_AB05 87 68 123 79
mcs50_m3D_s50_AB06 184 58 113 30
mcs50_m3D_s50_AB07 190 143 182 205
mcs50_m3D_s50_AB08 223 161 210 277
mcs50_m3D_s50_AB09 154 116 161 246
mcs50_m3D_s60_AB00 367 1955 174 6121
mcs50_m3D_s60_AB01 405 670 117 696
mcs50_m3D_s60_AB02 415 632 230 1325
mcs50_m3D_s60_AB03 851 1018 574 1566
mcs50_m3D_s60_AB04 916 2116 382 3734
mcs50_m3D_s60_AB05 155 183 118 354
mcs50_m3D_s60_AB06 216 476 62 430
mcs50_m3D_s60_AB07 318 163 166 335
mcs50_m3D_s60_AB08 318 701 227 1321
mcs50_m3D_s60_AB09 292 862 154 1749
mcs50_m3Dr2_s15_AB00 3 0 6 5
mcs50_m3Dr2_s15_AB01 2 0 6 4
mcs50_m3Dr2_s15_AB02 2 0 6 4
mcs50_m3Dr2_s15_AB03 2 0 6 7
mcs50_m3Dr2_s15_AB04 2 0 8 6
mcs50_m3Dr2_s15_AB05 3 0 8 4
mcs50_m3Dr2_s15_AB06 2 0 5 2
mcs50_m3Dr2_s15_AB07 2 0 5 4
mcs50_m3Dr2_s15_AB08 1 0 5 3
mcs50_m3Dr2_s15_AB09 1 0 4 6
mcs50_m3Dr2_s20_AB00 2 0 4 1
mcs50_m3Dr2_s20_AB01 2 0 5 2
mcs50_m3Dr2_s20_AB02 2 0 6 2
mcs50_m3Dr2_s20_AB03 1 0 5 3
mcs50_m3Dr2_s20_AB04 2 0 6 3
mcs50_m3Dr2_s20_AB05 2 0 4 1
mcs50_m3Dr2_s20_AB06 2 0 3 2
mcs50_m3Dr2_s20_AB07 2 0 6 2
mcs50_m3Dr2_s20_AB08 1 0 6 3
mcs50_m3Dr2_s20_AB09 5 0 6 3
mcs50_m3Dr2_s50_AB00 188 100 170 166
mcs50_m3Dr2_s50_AB01 118 42 68 16
mcs50_m3Dr2_s50_AB02 251 103 206 190
mcs50_m3Dr2_s50_AB03 73 137 126 198
mcs50_m3Dr2_s50_AB04 208 196 145 311
mcs50_m3Dr2_s50_AB05 103 86 123 88
mcs50_m3Dr2_s50_AB06 110 132 70 101
mcs50_m3Dr2_s50_AB07 102 192 134 218
mcs50_m3Dr2_s50_AB08 142 55 139 107
mcs50_m3Dr2_s50_AB09 217 196 178 233
mcs50_m3Dr2_s60_AB00 1421 2196 854 2931
mcs50_m3Dr2_s60_AB01 109 87 44 90
mcs50_m3Dr2_s60_AB02 705 3043 358 4722
mcs50_m3Dr2_s60_AB03 346 415 166 882
mcs50_m3Dr2_s60_AB04 299 835 186 1715
mcs50_m3Dr2_s60_AB05 233 679 159 1327
mcs50_m3Dr2_s60_AB06 84 131 75 94
mcs50_m3Dr2_s60_AB07 169 467 98 445
mcs50_m3Dr2_s60_AB08 44 84 72 194
mcs50_m3Dr2_s60_AB09 369 150 210 322
mcs50_m3Dr4_s15_AB00 3 0 8 4
mcs50_m3Dr4_s15_AB01 1 0 4 3
mcs50_m3Dr4_s15_AB02 3 0 5 6
mcs50_m3Dr4_s15_AB03 2 0 5 4
mcs50_m3Dr4_s15_AB04 2 0 6 4
mcs50_m3Dr4_s15_AB05 2 0 7 3
mcs50_m3Dr4_s15_AB06 1 0 3 2
mcs50_m3Dr4_s15_AB07 1 0 4 4
mcs50_m3Dr4_s15_AB08 1 0 5 3
mcs50_m3Dr4_s15_AB09 1 0 7 4
mcs50_m3Dr4_s20_AB00 2 0 5 2
mcs50_m3Dr4_s20_AB01 1 0 5 1
mcs50_m3Dr4_s20_AB02 2 0 4 3
mcs50_m3Dr4_s20_AB03 2 0 6 1
mcs50_m3Dr4_s20_AB04 2 0 7 2
mcs50_m3Dr4_s20_AB05 2 0 5 2
mcs50_m3Dr4_s20_AB06 1 0 5 2
mcs50_m3Dr4_s20_AB07 1 0 4 3
mcs50_m3Dr4_s20_AB08 1 0 6 2
mcs50_m3Dr4_s20_AB09 2 0 6 3
mcs50_m3Dr4_s50_AB00 119 64 126 139
mcs50_m3Dr4_s50_AB01 103 91 69 47
mcs50_m3Dr4_s50_AB02 165 138 170 266
mcs50_m3Dr4_s50_AB03 99 85 119 116
mcs50_m3Dr4_s50_AB04 45 30 127 79
mcs50_m3Dr4_s50_AB05 72 56 113 69
mcs50_m3Dr4_s50_AB06 120 120 67 70
mcs50_m3Dr4_s50_AB07 165 278 131 390
mcs50_m3Dr4_s50_AB08 120 49 150 71
mcs50_m3Dr4_s50_AB09 51 111 101 186
mcs50_m3Dr4_s60_AB00 269 702 172 1462
mcs50_m3Dr4_s60_AB01 65 88 65 67
mcs50_m3Dr4_s60_AB02 35 212 83 449
mcs50_m3Dr4_s60_AB03 79 357 106 573
mcs50_m3Dr4_s60_AB04 335 1906 186 4551
mcs50_m3Dr4_s60_AB05 369 598 157 1435
mcs50_m3Dr4_s60_AB06 135 432 81 429
mcs50_m3Dr4_s60_AB07 413 979 362 1327
mcs50_m3Dr4_s60_AB08 59 326 106 622
mcs50_m3Dr4_s60_AB09 145 73 130 113
mcs50_m3Dr6_s15_AB00 2 0 5 4
mcs50_m3Dr6_s15_AB01 3 0 5 2
mcs50_m3Dr6_s15_AB02 2 0 5 5
mcs50_m3Dr6_s15_AB03 4 0 7 3
mcs50_m3Dr6_s15_AB04 1 0 7 3
mcs50_m3Dr6_s15_AB05 2 0 8 4
mcs50_m3Dr6_s15_AB06 1 0 4 3
mcs50_m3Dr6_s15_AB07 2 0 5 3
mcs50_m3Dr6_s15_AB08 1 0 7 4
mcs50_m3Dr6_s15_AB09 1 0 5 4
mcs50_m3Dr6_s20_AB00 1 0 5 3
mcs50_m3Dr6_s20_AB01 2 0 3 2
mcs50_m3Dr6_s20_AB02 2 0 6 3
mcs50_m3Dr6_s20_AB03 1 0 6 3
mcs50_m3Dr6_s20_AB04 2 0 4 3
mcs50_m3Dr6_s20_AB05 3 0 6 2
mcs50_m3Dr6_s20_AB06 2 0 5 2
mcs50_m3Dr6_s20_AB07 2 0 6 2
mcs50_m3Dr6_s20_AB08 1 0 6 2
mcs50_m3Dr6_s20_AB09 1 0 6 2
mcs50_m3Dr6_s50_AB00 62 38 138 45
mcs50_m3Dr6_s50_AB01 60 34 67 31
mcs50_m3Dr6_s50_AB02 76 38 95 58
mcs50_m3Dr6_s50_AB03 89 17 126 39
mcs50_m3Dr6_s50_AB04 88 44 114 138
mcs50_m3Dr6_s50_AB05 63 33 93 52
mcs50_m3Dr6_s50_AB06 194 107 93 72
mcs50_m3Dr6_s50_AB07 57 22 114 46
mcs50_m3Dr6_s50_AB08 61 27 129 73
mcs50_m3Dr6_s50_AB09 112 256 131 182
mcs50_m3Dr6_s60_AB00 34 37 81 112
mcs50_m3Dr6_s60_AB01 127 314 89 247
mcs50_m3Dr6_s60_AB02 201 771 118 1334
mcs50_m3Dr6_s60_AB03 372 337 177 859
mcs50_m3Dr6_s60_AB04 42 51 67 82
mcs50_m3Dr6_s60_AB05 350 1586 178 4649
mcs50_m3Dr6_s60_AB06 185 380 106 419
mcs50_m3Dr6_s60_AB07 311 685 170 882
mcs50_m3Dr6_s60_AB08 400 1633 350 2965
mcs50_m3Dr6_s60_AB09 131 226 95 557
mcs50_m4D_s30_AB00 14 0 34 34
mcs50_m4D_s30_AB01 9 0 24 24
mcs50_m4D_s30_AB02 5 0 34 22
mcs50_m4D_s30_AB03 5 0 30 38
mcs50_m4D_s30_AB04 7 0 55 22
mcs50_m4D_s30_AB05 5 0 42 42
mcs50_m4D_s30_AB06 4 0 14 12
mcs50_m4D_s30_AB07 5 0 51 30
mcs50_m4D_s30_AB08 3 1 34 30
mcs50_m4D_s30_AB09 2 0 42 24
mcs50_m4D_s35_AB00 14 3 39 38
mcs50_m4D_s35_AB01 10 5 33 17
mcs50_m4D_s35_AB02 10 5 54 22
mcs50_m4D_s35_AB03 16 2 39 38
mcs50_m4D_s35_AB04 6 7 39 22
mcs50_m4D_s35_AB05 26 5 70 30
mcs50_m4D_s35_AB06 8 6 19 16
mcs50_m4D_s35_AB07 13 5 35 38
mcs50_m4D_s35_AB08 13 2 40 34
mcs50_m4D_s35_AB09 9 5 43 37
mcs50_m4D_s40_AB00 28 9 78 30
mcs50_m4D_s40_AB01 26 11 35 9
mcs50_m4D_s40_AB02 24 12 56 30
mcs50_m4D_s40_AB03 20 9 55 29
mcs50_m4D_s40_AB04 48 11 75 26
mcs50_m4D_s40_AB05 48 16 67 43
mcs50_m4D_s40_AB06 20 6 27 24
mcs50_m4D_s40_AB07 20 6 47 26
mcs50_m4D_s40_AB08 27 11 43 45
mcs50_m4D_s40_AB09 33 15 67 37
mcs50_m4Dr2_s30_AB00 9 1 51 42
mcs50_m4Dr2_s30_AB01 4 0 20 12
mcs50_m4Dr2_s30_AB02 4 0 50 22
mcs50_m4Dr2_s30_AB03 5 0 35 30
mcs50_m4Dr2_s30_AB04 5 0 28 29
mcs50_m4Dr2_s30_AB05 4 0 39 30
mcs50_m4Dr2_s30_AB06 3 0 20 9
mcs50_m4Dr2_s30_AB07 4 1 29 21
mcs50_m4Dr2_s30_AB08 4 1 38 37
mcs50_m4Dr2_s30_AB09 4 0 35 22
mcs50_m4Dr2_s35_AB00 10 8 62 38
mcs50_m4Dr2_s35_AB01 11 9 16 7
mcs50_m4Dr2_s35_AB02 11 3 31 22
mcs50_m4Dr2_s35_AB03 7 4 39 38
mcs50_m4Dr2_s35_AB04 12 4 39 23
mcs50_m4Dr2_s35_AB05 12 6 51 42
mcs50_m4Dr2_s35_AB06 8 8 14 24
mcs50_m4Dr2_s35_AB07 12 3 34 22
mcs50_m4Dr2_s35_AB08 8 0 46 29
mcs50_m4Dr2_s35_AB09 9 2 31 30
mcs50_m4Dr2_s40_AB00 26 9 66 34
mcs50_m4Dr2_s40_AB01 40 24 37 15
mcs50_m4Dr2_s40_AB02 56 20 102 42
mcs50_m4Dr2_s40_AB03 25 2 53 27
mcs50_m4Dr2_s40_AB04 24 12 60 22
mcs50_m4Dr2_s40_AB05 79 21 79 31
mcs50_m4Dr2_s40_AB06 55 23 54 21
mcs50_m4Dr2_s40_AB07 42 11 99 38
mcs50_m4Dr2_s40_AB08 41 21 83 43
mcs50_m4Dr2_s40_AB09 18 8 51 49
mcs50_m4Dr4_s30_AB00 8 0 50 30
mcs50_m4Dr4_s30_AB01 7 0 20 13
mcs50_m4Dr4_s30_AB02 3 0 47 34
mcs50_m4Dr4_s30_AB03 3 1 47 34
mcs50_m4Dr4_s30_AB04 4 0 51 30
mcs50_m4Dr4_s30_AB05 5 1 31 38
mcs50_m4Dr4_s30_AB06 5 0 16 18
mcs50_m4Dr4_s30_AB07 3 1 35 29
mcs50_m4Dr4_s30_AB08 4 1 31 29
mcs50_m4Dr4_s30_AB09 4 0 49 30
mcs50_m4Dr4_s35_AB00 9 2 39 38
mcs50_m4Dr4_s35_AB01 10 5 25 13
mcs50_m4Dr4_s35_AB02 10 3 31 22
mcs50_m4Dr4_s35_AB03 7 1 35 34
mcs50_m4Dr4_s35_AB04 13 6 43 30
mcs50_m4Dr4_s35_AB05 8 1 47 29
mcs50_m4Dr4_s35_AB06 16 3 24 16
mcs50_m4Dr4_s35_AB07 9 4 33 22
mcs50_m4Dr4_s35_AB08 17 4 47 30
mcs50_m4Dr4_s35_AB09 12 4 31 28
mcs50_m4Dr4_s40_AB00 21 9 51 38
mcs50_m4Dr4_s40_AB01 22 5 28 15
mcs50_m4Dr4_s40_AB02 18 11 40 35
mcs50_m4Dr4_s40_AB03 29 12 78 70
mcs50_m4Dr4_s40_AB04 30 14 40 30
mcs50_m4Dr4_s40_AB05 46 14 60 36
mcs50_m4Dr4_s40_AB06 47 26 58 25
mcs50_m4Dr4_s40_AB07 27 11 62 30
mcs50_m4Dr4_s40_AB08 37 17 58 34
mcs50_m4Dr4_s40_AB09 30 9 57 47
mcs50_m4Dr6_s30_AB00 5 1 30 46
mcs50_m4Dr6_s30_AB01 6 1 21 3
mcs50_m4Dr6_s30_AB02 3 0 28 22
mcs50_m4Dr6_s30_AB03 4 0 34 34
mcs50_m4Dr6_s30_AB04 3 1 38 24
mcs50_m4Dr6_s30_AB05 3 0 33 30
mcs50_m4Dr6_s30_AB06 6 0 30 13
mcs50_m4Dr6_s30_AB07 3 1 39 26
mcs50_m4Dr6_s30_AB08 4 0 39 38
mcs50_m4Dr6_s30_AB09 4 0 27 26
mcs50_m4Dr6_s35_AB00 15 3 39 27
mcs50_m4Dr6_s35_AB01 15 3 25 7
mcs50_m4Dr6_s35_AB02 7 5 48 22
mcs50_m4Dr6_s35_AB03 12 6 38 30
mcs50_m4Dr6_s35_AB04 14 8 54 22
mcs50_m4Dr6_s35_AB05 9 4 54 42
mcs50_m4Dr6_s35_AB06 8 2 24 12
mcs50_m4Dr6_s35_AB07 7 2 50 34
mcs50_m4Dr6_s35_AB08 7 3 34 23
mcs50_m4Dr6_s35_AB09 8 1 34 34
mcs50_m4Dr6_s40_AB00 27 11 62 41
mcs50_m4Dr6_s40_AB01 17 11 26 25
mcs50_m4Dr6_s40_AB02 25 17 55 36
mcs50_m4Dr6_s40_AB03 30 12 54 41
mcs50_m4Dr6_s40_AB04 20 7 62 37
mcs50_m4Dr6_s40_AB05 30 4 62 46
mcs50_m4Dr6_s40_AB06 33 12 39 27
mcs50_m4Dr6_s40_AB07 68 14 44 42
mcs50_m4Dr6_s40_AB08 32 18 59 46
mcs50_m4Dr6_s40_AB09 45 13 59 36
mcs50_r001_s100_AB00 1000000 1000000 1000023 1000011
mcs50_r001_s100_AB01 1000000 1000000 770847 1000002
mcs50_r001_s100_AB02 176821 517685 244299 939046
mcs50_r001_s100_AB03 1000000 1000000 1000011 1000011
mcs50_r001_s100_AB04 273640 222154 156816 363880
mcs50_r001_s100_AB05 479878 1000000 377159 1000010
mcs50_r001_s100_AB06 333895 1000000 219506 1000001
mcs50_r001_s100_AB07 747074 1000000 1000026 1000025
mcs50_r001_s100_AB08 474505 439640 772549 861119
mcs50_r001_s100_AB09 1000000 1000000 1000012 1000030
mcs50_r005_s100_AB00 63 448 138 393
mcs50_r005_s100_AB01 96 2218 96 3244
mcs50_r005_s100_AB02 51 1335 120 2209
mcs50_r005_s100_AB03 105 3123 180 2805
mcs50_r005_s100_AB04 53 1949 125 2603
mcs50_r005_s100_AB05 79 341 155 786
mcs50_r005_s100_AB06 97 1616 86 1599
mcs50_r005_s100_AB07 96 1004 159 846
mcs50_r005_s100_AB08 73 825 142 718
mcs50_r005_s100_AB09 82 644 124 1058
mcs50_r005_s20_AB00 2 0 3 1
mcs50_r005_s20_AB01 2 0 4 1
mcs50_r005_s20_AB02 3 0 6 1
mcs50_r005_s20_AB03 1 0 6 2
mcs50_r005_s20_AB04 2 0 5 2
mcs50_r005_s20_AB05 2 0 5 2
mcs50_r005_s20_AB06 2 0 5 1
mcs50_r005_s20_AB07 1 0 7 1
mcs50_r005_s20_AB08 2 0 5 2
mcs50_r005_s20_AB09 1 0 6 3
mcs50_r005_s25_AB00 6 0 9 2
mcs50_r005_s25_AB01 6 0 7 2
mcs50_r005_s25_AB02 6 0 14 1
mcs50_r005_s25_AB03 7 0 10 3
mcs50_r005_s25_AB04 8 0 8 1
mcs50_r005_s25_AB05 5 0 8 2
mcs50_r005_s25_AB06 5 0 7 3
mcs50_r005_s25_AB07 5 0 7 3
mcs50_r005_s25_AB08 4 0 8 3
mcs50_r005_s25_AB09 7 0 10 2
mcs50_r005_s30_AB00 5 0 31 30
mcs50_r005_s30_AB01 3 0 34 19
mcs50_r005_s30_AB02 2 0 46 22
mcs50_r005_s30_AB03 6 0 28 22
mcs50_r005_s30_AB04 7 0 30 22
mcs50_r005_s30_AB05 3 0 35 34
mcs50_r005_s30_AB06 3 0 29 13
mcs50_r005_s30_AB07 6 0 30 22
mcs50_r005_s30_AB08 5 0 27 22
mcs50_r005_s30_AB09 4 0 28 26
mcs50_r005_s35_AB00 10 0 35 30
mcs50_r005_s35_AB01 8 0 15 13
mcs50_r005_s35_AB02 6 0 46 22
mcs50_r005_s35_AB03 9 0 31 22
mcs50_r005_s35_AB04 9 0 30 22
mcs50_r005_s35_AB05 7 0 39 29
mcs50_r005_s35_AB06 8 0 21 16
mcs50_r005_s35_AB07 10 0 33 21
mcs50_r005_s35_AB08 7 0 34 22
mcs50_r005_s35_AB09 7 0 34 22
mcs50_r005_s40_AB00 12 0 59 34
mcs50_r005_s40_AB01 16 0 55 26
mcs50_r005_s40_AB02 16 1 52 22
mcs50_r005_s40_AB03 13 1 42 22
mcs50_r005_s40_AB04 12 0 35 22
mcs50_r005_s40_AB05 13 1 43 38
mcs50_r005_s40_AB06 14 0 27 16
mcs50_r005_s40_AB07 14 2 40 22
mcs50_r005_s40_AB08 13 1 35 22
mcs50_r005_s40_AB09 15 0 45 21
mcs50_r005_s50_AB00 48 8 87 42
mcs50_r005_s50_AB01 57 22 58 22
mcs50_r005_s50_AB02 35 5 93 22
mcs50_r005_s50_AB03 44 10 100 23
mcs50_r005_s50_AB04 47 5 98 22
mcs50_r005_s50_AB05 114 14 135 46
mcs50_r005_s50_AB06 59 7 50 18
mcs50_r005_s50_AB07 36 4 91 22
mcs50_r005_s50_AB08 104 48 106 82
mcs50_r005_s50_AB09 32 5 66 22
mcs50_r005_s60_AB00 25 40 67 98
mcs50_r005_s60_AB01 32 20 50 29
mcs50_r005_s60_AB02 33 11 67 21
mcs50_r005_s60_AB03 66 65 82 78
mcs50_r005_s60_AB04 19 8 57 22
mcs50_r005_s60_AB05 24 25 67 69
mcs50_r005_s60_AB06 34 22 58 28
mcs50_r005_s60_AB07 24 23 59 34
mcs50_r005_s60_AB08 39 6 50 26
mcs50_r005_s60_AB09 58 26 79 46
mcs50_r005_s70_AB00 93 146 140 304
mcs50_r005_s70_AB01 71 202 74 117
mcs50_r005_s70_AB02 97 207 104 367
mcs50_r005_s70_AB03 87 437 96 481
mcs50_r005_s70_AB04 47 43 106 90
mcs50_r005_s70_AB05 40 32 143 77
mcs50_r005_s70_AB06 89 371 98 415
mcs50_r005_s70_AB07 108 117 128 210
mcs50_r005_s70_AB08 88 202 68 201
mcs50_r005_s70_AB09 65 143 110 278
mcs50_r005_s80_AB00 128 542 238 1040
mcs50_r005_s80_AB01 140 464 102 503
mcs50_r005_s80_AB02 123 369 205 770
mcs50_r005_s80_AB03 156 481 125 727
mcs50_r005_s80_AB04 194 626 189 914
mcs50_r005_s80_AB05 224 631 262 1589
mcs50_r005_s80_AB06 114 232 123 336
mcs50_r005_s80_AB07 107 603 115 1011
mcs50_r005_s80_AB08 261 1226 183 1031
mcs50_r005_s80_AB09 226 1040 177 1510
mcs50_r005_s90_AB00 451 1392 406 3678
mcs50_r005_s90_AB01 653 6388 300 5925
mcs50_r005_s90_AB02 339 1125 304 1693
mcs50_r005_s90_AB03 252 3175 182 4873
mcs50_r005_s90_AB04 291 214 382 338
mcs50_r005_s90_AB05 234 2133 291 2745
mcs50_r005_s90_AB06 262 1051 212 1084
mcs50_r005_s90_AB07 202 955 257 1201
mcs50_r005_s90_AB08 1106 6325 353 3849
mcs50_r005_s90_AB09 191 527 233 542
mcs50_r01_s100_AB00 92 141 194 299
mcs50_r01_s100_AB01 73 126 68 139
mcs50_r01_s100_AB02 67 296 120 484
mcs50_r01_s100_AB03 74 241 84 246
mcs50_r01_s100_AB04 82 212 132 317
mcs50_r01_s100_AB05 73 15 133 42
mcs50_r01_s100_AB06 44 123 75 44
mcs50_r01_s100_AB07 70 37 119 78
mcs50_r01_s100_AB08 39 185 66 210
mcs50_r01_s100_AB09 61 34 99 65
mcs50_r01_s10_AB00 0 0 5 1
mcs50_r01_s10_AB01 0 0 2 2
mcs50_r01_s10_AB02 0 0 3 1
mcs50_r01_s10_AB03 0 0 2 1
mcs50_r01_s10_AB04 0 0 5 2
mcs50_r01_s10_AB05 1 0 4 3
mcs50_r01_s10_AB06 0 0 2 1
mcs50_r01_s10_AB07 0 0 4 3
mcs50_r01_s10_AB08 0 0 4 2
mcs50_r01_s10_AB09 0 0 5 2
mcs50_r01_s15_AB00 2 0 6 4
mcs50_r01_s15_AB01 1 0 5 2
mcs50_r01_s15_AB02 4 0 8 4
mcs50_r01_s15_AB03 2 0 6 3
mcs50_r01_s15_AB04 1 0 5 5
mcs50_r01_s15_AB05 2 0 7 5
mcs50_r01_s15_AB06 2 0 6 2
mcs50_r01_s15_AB07 1 0 5 4
mcs50_r01_s15_AB08 2 0 6 4
mcs50_r01_s15_AB09 2 0 6 3
mcs50_r01_s20_AB00 1 0 4 1
mcs50_r01_s20_AB01 2 0 4 2
mcs50_r01_s20_AB02 1 0 5 2
mcs50_r01_s20_AB03 1 0 6 1
mcs50_r01_s20_AB04 3 0 3 3
mcs50_r01_s20_AB05 1 0 5 1
mcs50_r01_s20_AB06 2 0 5 1
mcs50_r01_s20_AB07 2 0 6 2
mcs50_r01_s20_AB08 1 0 5 2
mcs50_r01_s20_AB09 3 0 5 2
mcs50_r01_s25_AB00 5 0 9 2
mcs50_r01_s25_AB01 8 0 8 1
mcs50_r01_s25_AB02 5 0 7 2
mcs50_r01_s25_AB03 5 0 9 3
