instance clique james-cpp-max clique-par/t32 james-cpp-max-par/t32
mcs30_r02_s40_AB03 100000 100000 100005 100001
mcs30_r02_s40_AB04 100000 100000 100005 100001
mcs30_r02_s40_AB05 100000 100000 100005 100001
mcs30_r02_s40_AB06 100000 100000 100006 100002
mcs30_r02_s40_AB07 100000 100000 100004 100001
mcs30_r02_s40_AB08 100000 100000 100004 100001
mcs30_r02_s40_AB09 100000 100000 100004 100001
mcs30_r02_s50_AB00 100000 100000 100006 100002
mcs30_r02_s50_AB01 100000 100000 100006 100002
mcs30_r02_s50_AB02 100000 100000 100006 100002
mcs30_r02_s50_AB03 100000 100000 100006 100002
mcs30_r02_s50_AB04 100000 100000 100005 100001
mcs30_r02_s50_AB05 100000 100000 100005 100001
mcs30_r02_s50_AB06 100000 100000 100006 100001
mcs30_r02_s50_AB07 100000 100000 100006 100001
mcs30_r02_s50_AB08 100000 100000 100007 100001
mcs30_r02_s50_AB09 100000 100000 100006 100001
mcs50_b03_s10_AB00 1 0 5 4
mcs50_b03_s10_AB01 1 0 6 3
mcs50_b03_s10_AB02 1 0 5 5
mcs50_b03_s10_AB03 1 0 5 3
mcs50_b03_s10_AB04 1 0 5 1
mcs50_b03_s10_AB05 1 0 6 4
mcs50_b03_s10_AB06 1 0 5 4
mcs50_b03_s10_AB07 1 0 6 4
mcs50_b03_s10_AB08 1 0 4 4
mcs50_b03_s10_AB09 2 0 5 3
mcs50_b03_s15_AB00 15 1 16 10
mcs50_b03_s15_AB01 42 1 15 8
mcs50_b03_s15_AB02 15 0 13 5
mcs50_b03_s15_AB03 36 4 17 13
mcs50_b03_s15_AB04 27 2 17 12
mcs50_b03_s15_AB05 26 1 16 9
mcs50_b03_s15_AB06 24 1 17 9
mcs50_b03_s15_AB07 17 1 15 9
mcs50_b03_s15_AB08 23 0 16 7
mcs50_b03_s15_AB09 14 1 15 9
mcs50_b03_s20_AB00 525 10 76 14
mcs50_b03_s20_AB01 667 31 85 14
mcs50_b03_s20_AB02 797 18 114 13
mcs50_b03_s20_AB03 493 41 68 14
mcs50_b03_s20_AB04 744 17 76 14
mcs50_b03_s20_AB05 987 35 92 15
mcs50_b03_s20_AB06 542 4 61 11
mcs50_b03_s20_AB07 525 14 54 12
mcs50_b03_s20_AB08 559 11 70 14
mcs50_b03_s20_AB09 158 6 46 11
mcs50_b03_s25_AB00 24972 104 1434 21
mcs50_b03_s25_AB01 15317 34 803 17
mcs50_b03_s25_AB02 20284 103 864 19
mcs50_b03_s25_AB03 30055 236 1308 28
mcs50_b03_s25_AB04 19154 426 983 39
mcs50_b03_s25_AB05 22794 414 1125 45
mcs50_b03_s25_AB06 35638 409 1154 44
mcs50_b03_s25_AB07 28705 306 1385 25
mcs50_b03_s25_AB08 23979 247 1151 45
mcs50_b03_s25_AB09 19487 244 932 32
mcs50_b03_s30_AB00 100000 6192 18274 413
mcs50_b03_s30_AB01 100000 5063 17708 274
mcs50_b03_s30_AB02 100000 1595 16423 380
mcs50_b03_s30_AB03 100000 1155 14605 297
mcs50_b03_s30_AB04 100000 3070 22876 475
mcs50_b03_s30_AB05 100000 2340 42401 378
mcs50_b03_s30_AB06 100000 1656 20151 118
mcs50_b03_s30_AB07 100000 1084 10643 87
mcs50_b03_s30_AB08 100000 1148 19906 136
mcs50_b03_s30_AB09 100000 1688 23364 137
mcs50_b03_s35_AB00 100000 16341 100004 2587
mcs50_b03_s35_AB01 100000 31226 100004 1943
mcs50_b03_s35_AB02 100000 18172 100004 1195
mcs50_b03_s35_AB03 100000 38042 100004 2688
mcs50_b03_s35_AB04 100000 70590 100005 6574
mcs50_b03_s35_AB05 100000 58071 100003 3485
mcs50_b03_s35_AB06 100000 55285 100004 1972
mcs50_b03_s35_AB07 100000 31096 100004 1209
mcs50_b03_s35_AB08 100000 77527 100005 7116
mcs50_b03_s35_AB09 100000 100000 100004 11298
mcs50_b03_s40_AB00 100000 100000 100005 10498
mcs50_b03_s40_AB01 100000 46715 100004 3798
mcs50_b03_s40_AB02 100000 100000 100005 14217
mcs50_b03_s40_AB03 100000 100000 100005 29811
mcs50_b03_s40_AB04 100000 100000 100004 12197
mcs50_b03_s40_AB05 100000 100000 100005 9706
mcs50_b03_s40_AB06 100000 100000 100004 17018
mcs50_b03_s40_AB07 100000 100000 100005 10578
mcs50_b03_s40_AB08 100000 100000 100004 13017
mcs50_b03_s40_AB09 100000 100000 100004 27522
mcs50_b03_s50_AB00 100000 100000 100006 100001
mcs50_b03_s50_AB01 100001 100000 100007 100001
mcs50_b03_s50_AB02 100000 100000 100006 100002
mcs50_b03_s50_AB03 100000 100000 100006 100002
mcs50_b03_s50_AB04 100000 100000 100006 100002
mcs50_b03_s50_AB05 100001 100000 100005 100001
mcs50_b03_s50_AB06 100000 100000 100006 100002
mcs50_b03_s50_AB07 100000 100000 100005 100002
mcs50_b03_s50_AB08 100000 100000 100006 100002
mcs50_b03_s50_AB09 100000 100000 100005 100002
mcs50_b03m_s10_AB00 1 0 5 3
mcs50_b03m_s10_AB01 1 0 5 2
mcs50_b03m_s10_AB02 1 0 5 5
mcs50_b03m_s10_AB03 2 0 6 5
mcs50_b03m_s10_AB04 1 0 5 4
mcs50_b03m_s10_AB05 1 0 5 4
mcs50_b03m_s10_AB06 1 0 5 3
mcs50_b03m_s10_AB07 1 0 5 4
mcs50_b03m_s10_AB08 1 0 5 6
mcs50_b03m_s10_AB09 2 0 5 4
mcs50_b03m_s15_AB00 21 0 14 7
mcs50_b03m_s15_AB01 14 0 16 5
mcs50_b03m_s15_AB02 25 1 14 8
mcs50_b03m_s15_AB03 20 0 13 6
mcs50_b03m_s15_AB04 36 2 17 10
mcs50_b03m_s15_AB05 24 1 17 9
mcs50_b03m_s15_AB06 28 3 15 12
mcs50_b03m_s15_AB07 18 1 14 10
mcs50_b03m_s15_AB08 27 1 17 8
mcs50_b03m_s15_AB09 15 1 14 6
mcs50_b03m_s20_AB00 516 46 67 16
mcs50_b03m_s20_AB01 392 9 57 12
mcs50_b03m_s20_AB02 472 21 75 13
mcs50_b03m_s20_AB03 680 26 76 16
mcs50_b03m_s20_AB04 640 13 71 12
mcs50_b03m_s20_AB05 1059 44 89 13
mcs50_b03m_s20_AB06 739 20 72 14
mcs50_b03m_s20_AB07 351 16 62 13
mcs50_b03m_s20_AB08 337 8 58 13
mcs50_b03m_s20_AB09 285 44 61 11
mcs50_b03m_s25_AB00 22014 132 940 19
mcs50_b03m_s25_AB01 14740 117 820 21
mcs50_b03m_s25_AB02 26217 238 1297 27
mcs50_b03m_s25_AB03 20385 169 970 22
mcs50_b03m_s25_AB04 24022 202 1048 26
mcs50_b03m_s25_AB05 8204 229 537 22
mcs50_b03m_s25_AB06 23363 311 1736 38
mcs50_b03m_s25_AB07 7898 329 546 38
mcs50_b03m_s25_AB08 15986 96 807 16
mcs50_b03m_s25_AB09 10387 114 503 17
mcs50_b03m_s30_AB00 100000 4184 27938 394
mcs50_b03m_s30_AB01 100000 16035 48159 1360
mcs50_b03m_s30_AB02 100000 750 16085 103
mcs50_b03m_s30_AB03 100000 1016 9436 183
mcs50_b03m_s30_AB04 100000 4964 25343 383
mcs50_b03m_s30_AB05 100000 1877 24113 349
mcs50_b03m_s30_AB06 100000 889 9688 397
mcs50_b03m_s30_AB07 100000 1807 20186 183
mcs50_b03m_s30_AB08 100000 1302 15021 61
mcs50_b03m_s30_AB09 100000 2633 35446 240
mcs50_b03m_s35_AB00 100000 33658 100004 1521
mcs50_b03m_s35_AB01 100000 17590 100003 1500
mcs50_b03m_s35_AB02 100000 53007 100004 2221
mcs50_b03m_s35_AB03 100000 40488 100004 4709
mcs50_b03m_s35_AB04 100000 36077 100005 1822
mcs50_b03m_s35_AB05 100000 43686 100004 2611
mcs50_b03m_s35_AB06 100000 81399 100003 6429
mcs50_b03m_s35_AB07 100000 19700 100004 2787
mcs50_b03m_s35_AB08 100000 32729 100004 6674
mcs50_b03m_s35_AB09 100000 62170 100004 5736
mcs50_b03m_s40_AB00 100000 100000 100004 31207
mcs50_b03m_s40_AB01 100000 33094 100004 2860
mcs50_b03m_s40_AB02 100000 100000 100005 33348
mcs50_b03m_s40_AB03 100000 100000 100004 15185
mcs50_b03m_s40_AB04 100000 100000 100004 100002
mcs50_b03m_s40_AB05 100000 100000 100004 31923
mcs50_b03m_s40_AB06 100000 73196 100005 5922
mcs50_b03m_s40_AB07 100000 100000 100005 33005
mcs50_b03m_s40_AB08 100000 100000 100004 18458
mcs50_b03m_s40_AB09 100000 100000 100004 21666
mcs50_b03m_s50_AB00 100001 100000 100006 100001
mcs50_b03m_s50_AB01 100000 100000 100006 100002
mcs50_b03m_s50_AB02 100001 100000 100005 100001
mcs50_b03m_s50_AB03 100000 100000 100005 100001
mcs50_b03m_s50_AB04 100000 100000 100006 100001
mcs50_b03m_s50_AB05 100000 100000 100006 100001
mcs50_b03m_s50_AB06 100000 100000 100006 100001
mcs50_b03m_s50_AB07 100001 100000 100006 100001
mcs50_b03m_s50_AB08 100000 100000 100006 100001
mcs50_b03m_s50_AB09 100000 100000 100007 100002
mcs50_b06_s15_AB00 30 2 18 10
mcs50_b06_s15_AB01 25 0 15 8
mcs50_b06_s15_AB02 27 2 14 11
mcs50_b06_s15_AB03 32 1 15 10
mcs50_b06_s15_AB04 40 1 14 10
mcs50_b06_s15_AB05 30 0 15 8
mcs50_b06_s15_AB06 18 0 14 7
mcs50_b06_s15_AB07 14 0 14 7
mcs50_b06_s15_AB08 19 1 12 8
mcs50_b06_s15_AB09 30 0 16 7
mcs50_b06_s20_AB00 340 34 54 22
mcs50_b06_s20_AB01 296 33 52 21
mcs50_b06_s20_AB02 424 60 61 28
mcs50_b06_s20_AB03 251 17 50 17
mcs50_b06_s20_AB04 237 12 48 14
mcs50_b06_s20_AB05 219 22 49 16
mcs50_b06_s20_AB06 151 19 44 22
mcs50_b06_s20_AB07 295 23 51 21
mcs50_b06_s20_AB08 249 22 49 20
mcs50_b06_s20_AB09 240 23 49 22
mcs50_b06_s25_AB00 26036 672 1140 84
mcs50_b06_s25_AB01 24730 612 1105 88
mcs50_b06_s25_AB02 24278 480 1092 69
mcs50_b06_s25_AB03 8657 262 415 52
mcs50_b06_s25_AB04 12399 242 562 51
mcs50_b06_s25_AB05 15517 292 750 46
mcs50_b06_s25_AB06 11619 201 577 41
mcs50_b06_s25_AB07 10153 242 441 37
mcs50_b06_s25_AB08 11889 250 552 49
mcs50_b06_s25_AB09 11033 140 505 34
mcs50_b06_s30_AB00 100000 2765 17239 240
mcs50_b06_s30_AB01 100000 2456 13910 294
mcs50_b06_s30_AB02 100000 1469 15026 195
mcs50_b06_s30_AB03 100000 5635 27473 898
mcs50_b06_s30_AB04 100000 6711 23477 733
mcs50_b06_s30_AB05 100000 1069 10767 125
mcs50_b06_s30_AB06 100000 3669 21452 324
mcs50_b06_s30_AB07 100000 2288 17511 277
mcs50_b06_s30_AB08 100000 2518 8261 208
mcs50_b06_s30_AB09 100000 1735 12954 239
mcs50_b06_s35_AB00 100000 26838 100005 3460
mcs50_b06_s35_AB01 100000 14791 100004 869
mcs50_b06_s35_AB02 100000 13492 100004 1339
mcs50_b06_s35_AB03 100000 18992 100005 3720
mcs50_b06_s35_AB04 100000 29634 100004 3529
mcs50_b06_s35_AB05 100000 29796 100004 2731
mcs50_b06_s35_AB06 100000 26381 100004 4773
mcs50_b06_s35_AB07 100000 36376 100004 4368
mcs50_b06_s35_AB08 100000 65803 100004 9485
mcs50_b06_s35_AB09 100000 83454 100005 10187
mcs50_b06_s40_AB00 100000 100000 100005 46149
mcs50_b06_s40_AB01 100000 100000 100005 44057
mcs50_b06_s40_AB02 100000 100000 100005 43129
mcs50_b06_s40_AB03 100000 100000 100005 39835
mcs50_b06_s40_AB04 100000 100000 100005 45587
mcs50_b06_s40_AB05 100000 100000 100004 13485
mcs50_b06_s40_AB06 100000 47560 100006 4085
mcs50_b06_s40_AB07 100000 100000 100004 43035
mcs50_b06_s40_AB08 100000 100000 100004 100002
mcs50_b06_s40_AB09 100000 100000 100005 12615
mcs50_b06_s50_AB00 100000 100000 100006 100001
mcs50_b06_s50_AB01 100000 100000 100005 100001
mcs50_b06_s50_AB02 100000 100000 100006 100002
mcs50_b06_s50_AB03 100000 100000 100006 100002
mcs50_b06_s50_AB04 100000 100000 100006 100001
mcs50_b06_s50_AB05 100000 100000 100006 100001
mcs50_b06_s50_AB06 100000 100000 100005 100002
mcs50_b06_s50_AB07 100000 100000 100007 100001
mcs50_b06_s50_AB08 100000 100000 100006 100001
mcs50_b06_s50_AB09 100000 100000 100006 100002
mcs50_b06m_s15_AB00 15 4 13 15
mcs50_b06m_s15_AB01 16 2 14 9
mcs50_b06m_s15_AB02 15 1 13 8
mcs50_b06m_s15_AB03 17 2 12 11
mcs50_b06m_s15_AB04 24 3 15 11
mcs50_b06m_s15_AB05 18 3 15 12
mcs50_b06m_s15_AB06 17 2 12 11
mcs50_b06m_s15_AB07 19 1 12 9
mcs50_b06m_s15_AB08 18 1 14 10
mcs50_b06m_s15_AB09 22 3 14 9
mcs50_b06m_s20_AB00 426 25 53 21
mcs50_b06m_s20_AB01 298 53 53 22
mcs50_b06m_s20_AB02 303 35 52 24
mcs50_b06m_s20_AB03 403 107 62 31
mcs50_b06m_s20_AB04 582 56 60 26
mcs50_b06m_s20_AB05 431 101 59 25
mcs50_b06m_s20_AB06 395 61 60 23
mcs50_b06m_s20_AB07 320 26 52 22
mcs50_b06m_s20_AB08 253 21 49 20
mcs50_b06m_s20_AB09 273 45 53 21
mcs50_b06m_s25_AB00 23975 569 1012 81
mcs50_b06m_s25_AB01 21139 748 969 97
mcs50_b06m_s25_AB02 17214 352 820 64
mcs50_b06m_s25_AB03 13663 575 679 78
mcs50_b06m_s25_AB04 33283 691 1392 96
mcs50_b06m_s25_AB05 24479 584 1123 81
mcs50_b06m_s25_AB06 14625 252 741 45
mcs50_b06m_s25_AB07 24541 669 1187 107
mcs50_b06m_s25_AB08 33011 745 1464 105
mcs50_b06m_s25_AB09 16482 555 794 63
mcs50_b06m_s30_AB00 100000 4387 28965 810
mcs50_b06m_s30_AB01 100000 5704 27010 937
mcs50_b06m_s30_AB02 100000 5682 35070 643
mcs50_b06m_s30_AB03 100000 7329 49786 1102
mcs50_b06m_s30_AB04 100000 2097 25287 459
mcs50_b06m_s30_AB05 100000 4531 21497 549
mcs50_b06m_s30_AB06 100000 6497 44268 706
mcs50_b06m_s30_AB07 100000 4692 22478 406
mcs50_b06m_s30_AB08 100000 2278 23452 250
mcs50_b06m_s30_AB09 100000 2310 20173 268
mcs50_b06m_s35_AB00 100000 74236 100004 11854
mcs50_b06m_s35_AB01 100000 63540 100004 11713
mcs50_b06m_s35_AB02 100000 100000 100004 12737
mcs50_b06m_s35_AB03 100000 100000 100004 15345
mcs50_b06m_s35_AB04 100000 100000 100004 17465
mcs50_b06m_s35_AB05 100000 53580 100005 6400
mcs50_b06m_s35_AB06 100000 55287 100004 9833
mcs50_b06m_s35_AB07 100000 62781 100004 9261
mcs50_b06m_s35_AB08 100000 85360 100004 10637
mcs50_b06m_s35_AB09 100000 88085 100004 9317
mcs50_b06m_s40_AB00 100000 100000 100005 100002
mcs50_b06m_s40_AB01 100000 100000 100005 100002
mcs50_b06m_s40_AB02 100000 100000 100005 100002
mcs50_b06m_s40_AB03 100000 100000 100005 100001
mcs50_b06m_s40_AB04 100000 100000 100005 100002
mcs50_b06m_s40_AB05 100000 100000 100004 45142
mcs50_b06m_s40_AB06 100000 100000 100005 100002
mcs50_b06m_s40_AB07 100000 100000 100004 56072
mcs50_b06m_s40_AB08 100000 100000 100005 100001
mcs50_b06m_s40_AB09 100000 100000 100005 100001
mcs50_b06m_s50_AB00 100000 100000 100006 100002
mcs50_b06m_s50_AB01 100000 100000 100006 100001
mcs50_b06m_s50_AB02 100000 100000 100006 100002
mcs50_b06m_s50_AB03 100000 100000 100006 100002
mcs50_b06m_s50_AB04 100000 100000 100005 100001
mcs50_b06m_s50_AB05 100000 100000 100006 100002
mcs50_b06m_s50_AB06 100000 100000 100005 100002
mcs50_b06m_s50_AB07 100000 100000 100007 100002
mcs50_b06m_s50_AB08 100000 100000 100005 100001
mcs50_b06m_s50_AB09 100000 100000 100006 100002
mcs50_b09_s20_AB00 1253 10 93 19
mcs50_b09_s20_AB01 2125 25 127 20
mcs50_b09_s20_AB02 1444 10 113 15
mcs50_b09_s20_AB03 2694 14 162 16
mcs50_b09_s20_AB04 5506 6 242 14
mcs50_b09_s20_AB05 6437 21 322 21
mcs50_b09_s20_AB06 2262 16 126 19
mcs50_b09_s20_AB07 2953 9 158 17
mcs50_b09_s20_AB08 1694 11 112 18
mcs50_b09_s20_AB09 4140 7 162 18
mcs50_b09_s25_AB00 3878 387 228 63
mcs50_b09_s25_AB01 8369 607 397 109
mcs50_b09_s25_AB02 9351 570 465 98
mcs50_b09_s25_AB03 8562 620 440 108
mcs50_b09_s25_AB04 8152 554 419 95
mcs50_b09_s25_AB05 8045 636 434 111
mcs50_b09_s25_AB06 4686 292 259 63
mcs50_b09_s25_AB07 9542 574 474 105
mcs50_b09_s25_AB08 11319 497 538 94
mcs50_b09_s25_AB09 6770 288 342 65
mcs50_b09_s30_AB00 100000 7778 7369 1232
mcs50_b09_s30_AB01 79754 2016 3031 261
mcs50_b09_s30_AB02 100000 3822 6552 658
mcs50_b09_s30_AB03 83301 2649 3611 426
mcs50_b09_s30_AB04 100000 6477 4682 856
mcs50_b09_s30_AB05 96444 3129 3740 288
mcs50_b09_s30_AB06 100000 3881 5057 684
mcs50_b09_s30_AB07 100000 6628 5447 1027
mcs50_b09_s30_AB08 88777 2782 3768 477
mcs50_b09_s30_AB09 100000 3816 5774 582
mcs50_b09_s35_AB00 100000 23657 100004 3810
mcs50_b09_s35_AB01 100000 19519 100003 2906
mcs50_b09_s35_AB02 100000 37635 100004 8170
mcs50_b09_s35_AB03 100000 47346 100003 8533
mcs50_b09_s35_AB04 100000 24301 100004 3708
mcs50_b09_s35_AB05 100000 68674 100004 20442
mcs50_b09_s35_AB06 100000 44880 100004 9114
mcs50_b09_s35_AB07 100000 10834 100004 2015
mcs50_b09_s35_AB08 100000 43526 100003 8163
mcs50_b09_s35_AB09 100001 20643 100004 3703
mcs50_b09_s40_AB00 100000 100000 100005 67999
mcs50_b09_s40_AB01 100000 100000 100005 73377
mcs50_b09_s40_AB02 100000 100000 100006 20825
mcs50_b09_s40_AB03 100000 100000 100004 25130
mcs50_b09_s40_AB04 100000 100000 100004 58205
mcs50_b09_s40_AB05 100000 100000 100005 24970
mcs50_b09_s40_AB06 100000 100000 100005 23303
mcs50_b09_s40_AB07 100000 94420 100006 21967
mcs50_b09_s40_AB08 100000 100000 100005 26157
mcs50_b09_s40_AB09 100000 100000 100005 25041
mcs50_b09_s50_AB00 100000 100000 100006 100001
mcs50_b09_s50_AB01 100000 100000 100006 100001
mcs50_b09_s50_AB02 100000 100000 100005 100001
mcs50_b09_s50_AB03 100000 100000 100008 100002
mcs50_b09_s50_AB04 100000 100000 100006 100002
mcs50_b09_s50_AB05 100000 100000 100007 100001
mcs50_b09_s50_AB06 100001 100000 100006 100002
mcs50_b09_s50_AB07 100000 100000 100006 100002
mcs50_b09_s50_AB08 100000 100000 100005 100002
mcs50_b09_s50_AB09 100000 100000 100007 100001
mcs50_b09m_s20_AB00 300 37 56 22
mcs50_b09m_s20_AB01 278 36 50 26
mcs50_b09m_s20_AB02 303 54 50 28
mcs50_b09m_s20_AB03 407 43 56 31
mcs50_b09m_s20_AB04 320 43 48 24
mcs50_b09m_s20_AB05 362 20 55 18
mcs50_b09m_s20_AB06 355 45 58 29
mcs50_b09m_s20_AB07 280 78 48 32
mcs50_b09m_s20_AB08 284 40 53 26
mcs50_b09m_s20_AB09 457 39 60 25
mcs50_b09m_s25_AB00 8710 659 410 109
mcs50_b09m_s25_AB01 7885 519 409 88
mcs50_b09m_s25_AB02 6641 609 342 111
mcs50_b09m_s25_AB03 7214 828 395 117
mcs50_b09m_s25_AB04 15845 1378 714 204
mcs50_b09m_s25_AB05 15799 1402 738 295
mcs50_b09m_s25_AB06 4848 308 287 81
mcs50_b09m_s25_AB07 7820 654 430 110
mcs50_b09m_s25_AB08 8221 1301 400 173
mcs50_b09m_s25_AB09 8162 694 417 127
mcs50_b09m_s30_AB00 100000 9896 11830 1593
mcs50_b09m_s30_AB01 100000 10024 11191 1646
mcs50_b09m_s30_AB02 100000 3151 6482 589
mcs50_b09m_s30_AB03 100000 9000 14725 1873
mcs50_b09m_s30_AB04 100000 6248 10005 1192
mcs50_b09m_s30_AB05 100000 8193 12401 1610
mcs50_b09m_s30_AB06 100000 6985 13177 1124
mcs50_b09m_s30_AB07 100000 8205 13489 1514
mcs50_b09m_s30_AB08 100000 10228 15573 1776
mcs50_b09m_s30_AB09 100000 9612 10931 1884
mcs50_b09m_s35_AB00 100000 100000 100004 39007
mcs50_b09m_s35_AB01 100000 99071 100004 23689
mcs50_b09m_s35_AB02 100000 100000 100004 30457
mcs50_b09m_s35_AB03 100000 100000 100004 38451
mcs50_b09m_s35_AB04 100000 100000 100003 16617
mcs50_b09m_s35_AB05 100000 100000 100004 27714
mcs50_b09m_s35_AB06 100000 89262 100004 25332
mcs50_b09m_s35_AB07 100000 53636 100003 10825
mcs50_b09m_s35_AB08 100000 100000 100004 33166
mcs50_b09m_s35_AB09 100000 67966 100005 13819
mcs50_b09m_s40_AB00 100000 100000 100005 75871
mcs50_b09m_s40_AB01 100000 100000 100005 25845
mcs50_b09m_s40_AB02 100000 100000 100005 100002
mcs50_b09m_s40_AB03 100000 100000 100005 30723
mcs50_b09m_s40_AB04 100000 100000 100004 88697
mcs50_b09m_s40_AB05 100000 100000 100005 100002
mcs50_b09m_s40_AB06 100000 100000 100004 87978
mcs50_b09m_s40_AB07 100000 100000 100005 100002
mcs50_b09m_s40_AB08 100000 100000 100005 88062
mcs50_b09m_s40_AB09 100000 100000 100005 100002
mcs50_b09m_s50_AB00 100000 100000 100006 100001
mcs50_b09m_s50_AB01 100000 100000 100005 100001
mcs50_b09m_s50_AB02 100000 100000 100005 100001
mcs50_b09m_s50_AB03 100000 100000 100005 100002
mcs50_b09m_s50_AB04 100000 100000 100005 100001
mcs50_b09m_s50_AB05 100000 100000 100006 100001
mcs50_b09m_s50_AB06 100000 100000 100005 100001
mcs50_b09m_s50_AB07 100000 100000 100005 100002
mcs50_b09m_s50_AB08 100000 100000 100006 100001
mcs50_b09m_s50_AB09 100001 100000 100005 100001
mcs50_m2D_s10_AB00 1 0 5 3
mcs50_m2D_s10_AB01 1 0 5 3
mcs50_m2D_s10_AB02 2 0 5 3
mcs50_m2D_s10_AB03 1 0 5 7
mcs50_m2D_s10_AB04 1 0 5 5
mcs50_m2D_s10_AB05 2 0 4 5
mcs50_m2D_s10_AB06 2 0 5 5
mcs50_m2D_s10_AB07 2 0 6 4
mcs50_m2D_s10_AB08 1 0 5 4
mcs50_m2D_s10_AB09 2 0 5 4
mcs50_m2D_s20_AB00 589 23 78 15
mcs50_m2D_s20_AB01 520 21 73 15
mcs50_m2D_s20_AB02 1367 15 129 14
mcs50_m2D_s20_AB03 755 22 86 13
mcs50_m2D_s20_AB04 865 19 87 13
mcs50_m2D_s20_AB05 420 41 70 14
mcs50_m2D_s20_AB06 852 14 77 14
mcs50_m2D_s20_AB07 525 5 66 13
mcs50_m2D_s20_AB08 833 17 86 14
mcs50_m2D_s20_AB09 794 12 90 13
mcs50_m2D_s30_AB00 100000 2465 25764 289
mcs50_m2D_s30_AB01 100000 1780 32151 82
mcs50_m2D_s30_AB02 100000 4199 48930 405
mcs50_m2D_s30_AB03 100000 2677 38011 235
mcs50_m2D_s30_AB04 100000 1213 26143 113
mcs50_m2D_s30_AB05 100000 4594 46855 310
mcs50_m2D_s30_AB06 100000 2237 23270 126
mcs50_m2D_s30_AB07 100000 3749 31437 178
mcs50_m2D_s30_AB08 100000 1104 33356 98
mcs50_m2D_s30_AB09 100000 5160 33117 304
mcs50_m2D_s40_AB00 100000 22309 100004 1948
mcs50_m2D_s40_AB01 100000 100000 100005 33724
mcs50_m2D_s40_AB02 100000 100000 100004 17725
mcs50_m2D_s40_AB03 100000 100000 100005 76745
mcs50_m2D_s40_AB04 100000 100000 100005 28127
mcs50_m2D_s40_AB05 100000 100000 100004 24678
mcs50_m2D_s40_AB06 100000 100000 100005 36061
mcs50_m2D_s40_AB07 100000 100000 100005 84379
mcs50_m2D_s40_AB08 100000 100000 100005 35277
mcs50_m2D_s40_AB09 100000 100000 100005 43750
mcs50_m2D_s50_AB00 100000 100000 100005 100001
mcs50_m2D_s50_AB01 100001 100000 100007 100001
mcs50_m2D_s50_AB02 100000 100000 100005 100002
mcs50_m2D_s50_AB03 100000 100000 100006 100001
mcs50_m2D_s50_AB04 100000 100000 100006 100002
mcs50_m2D_s50_AB05 100001 100000 100007 100001
mcs50_m2D_s50_AB06 100000 100000 100006 100001
mcs50_m2D_s50_AB07 100001 100000 100006 100002
mcs50_m2D_s50_AB08 100000 100000 100006 100002
mcs50_m2D_s50_AB09 100000 100000 100005 100002
mcs50_m2Dr2_s20_AB00 476 14 71 15
mcs50_m2Dr2_s20_AB01 340 37 61 16
mcs50_m2Dr2_s20_AB02 678 11 70 14
mcs50_m2Dr2_s20_AB03 535 39 80 16
mcs50_m2Dr2_s20_AB04 880 24 85 16
mcs50_m2Dr2_s20_AB05 840 26 81 14
mcs50_m2Dr2_s20_AB06 942 27 82 14
mcs50_m2Dr2_s20_AB07 759 19 82 13
mcs50_m2Dr2_s20_AB08 731 26 86 17
mcs50_m2Dr2_s20_AB09 705 15 86 13
mcs50_m2Dr2_s30_AB00 100000 3736 68648 277
mcs50_m2Dr2_s30_AB01 100000 4453 49427 469
mcs50_m2Dr2_s30_AB02 100000 2943 79659 202
mcs50_m2Dr2_s30_AB03 100000 435 23652 54
mcs50_m2Dr2_s30_AB04 100000 7003 84390 675
mcs50_m2Dr2_s30_AB05 100000 6541 72892 692
mcs50_m2Dr2_s30_AB06 100000 5063 32739 384
mcs50_m2Dr2_s30_AB07 100000 5460 43159 446
mcs50_m2Dr2_s30_AB08 100000 5841 56027 658
mcs50_m2Dr2_s30_AB09 100000 4765 29679 396
mcs50_m2Dr2_s40_AB00 100000 100000 100004 82710
mcs50_m2Dr2_s40_AB01 100000 100000 100004 60172
mcs50_m2Dr2_s40_AB02 100000 100000 100004 67583
mcs50_m2Dr2_s40_AB03 100000 100000 100004 22313
mcs50_m2Dr2_s40_AB04 100000 100000 100005 36608
mcs50_m2Dr2_s40_AB05 100000 100000 100005 50550
mcs50_m2Dr2_s40_AB06 100000 100000 100004 100001
mcs50_m2Dr2_s40_AB07 100000 100000 100005 32452
mcs50_m2Dr2_s40_AB08 100000 100000 100004 32917
mcs50_m2Dr2_s40_AB09 100000 100000 100005 49822
mcs50_m2Dr2_s50_AB00 100000 100000 100007 100001
mcs50_m2Dr2_s50_AB01 100000 100000 100006 100002
mcs50_m2Dr2_s50_AB02 100000 100000 100006 100002
mcs50_m2Dr2_s50_AB03 100000 100000 100006 100001
mcs50_m2Dr2_s50_AB04 100000 100000 100007 100001
mcs50_m2Dr2_s50_AB05 100000 100000 100005 100002
mcs50_m2Dr2_s50_AB06 100000 100000 100007 100001
mcs50_m2Dr2_s50_AB07 100000 100000 100006 100002
mcs50_m2Dr2_s50_AB08 100000 100000 100006 100002
mcs50_m2Dr2_s50_AB09 100001 100000 100006 100001
mcs50_m2Dr4_s10_AB00 1 0 6 5
mcs50_m2Dr4_s10_AB01 1 0 5 5
mcs50_m2Dr4_s10_AB02 1 0 6 3
mcs50_m2Dr4_s10_AB03 1 0 5 3
mcs50_m2Dr4_s10_AB04 1 0 6 3
