instance clique james-cpp-max clique-par/t32 james-cpp-max-par/t32
mcs30_r02_s10_AB02 1 0 9 3
mcs30_r02_s10_AB03 1 0 9 6
mcs30_r02_s10_AB04 1 0 9 8
mcs30_r02_s10_AB05 1 0 9 5
mcs30_r02_s10_AB06 1 0 6 5
mcs30_r02_s10_AB07 1 0 9 7
mcs30_r02_s10_AB08 2 0 8 2
mcs30_r02_s10_AB09 2 0 8 8
mcs30_r02_s15_AB00 14 4 18 16
mcs30_r02_s15_AB01 19 3 19 14
mcs30_r02_s15_AB02 16 4 19 16
mcs30_r02_s15_AB03 14 3 19 16
mcs30_r02_s15_AB04 25 3 22 20
mcs30_r02_s15_AB05 21 4 19 23
mcs30_r02_s15_AB06 16 2 19 16
mcs30_r02_s15_AB07 15 4 16 16
mcs30_r02_s15_AB08 20 2 20 15
mcs30_r02_s15_AB09 17 3 20 14
mcs30_r02_s20_AB00 302 67 66 29
mcs30_r02_s20_AB01 356 66 49 29
mcs30_r02_s20_AB02 222 50 38 26
mcs30_r02_s20_AB03 308 44 57 30
mcs30_r02_s20_AB04 142 63 38 24
mcs30_r02_s20_AB05 315 141 72 31
mcs30_r02_s20_AB06 188 76 55 36
mcs30_r02_s20_AB07 292 117 42 30
mcs30_r02_s20_AB08 208 41 61 28
mcs30_r02_s20_AB09 339 53 56 33
mcs30_r02_s25_AB00 5944 1074 314 168
mcs30_r02_s25_AB01 10930 2333 495 310
mcs30_r02_s25_AB02 9407 1933 494 372
mcs30_r02_s25_AB03 6974 1695 374 260
mcs30_r02_s25_AB04 7849 1413 454 242
mcs30_r02_s25_AB05 7662 1197 430 233
mcs30_r02_s25_AB06 10591 1786 493 340
mcs30_r02_s25_AB07 6966 1219 440 277
mcs30_r02_s25_AB08 7770 1296 457 240
mcs30_r02_s25_AB09 9463 2060 512 326
mcs30_r02_s30_AB00 134416 25644 4586 5194
mcs30_r02_s30_AB01 156242 21196 5172 3808
mcs30_r02_s30_AB02 79071 12465 3033 2300
mcs30_r02_s30_AB03 163514 28211 5716 5480
mcs30_r02_s30_AB04 102967 20687 3676 2791
mcs30_r02_s30_AB05 220410 39391 7431 7207
mcs30_r02_s30_AB06 93080 21398 3437 3396
mcs30_r02_s30_AB07 114113 24122 4046 4738
mcs30_r02_s30_AB08 159305 29560 5637 5816
mcs30_r02_s30_AB09 157329 32371 5225 5796
mcs30_r02_s35_AB00 1000000 158846 65634 35710
mcs30_r02_s35_AB01 1000000 407040 120870 108450
mcs30_r02_s35_AB02 1000000 135993 64509 30358
mcs30_r02_s35_AB03 1000000 334241 117736 99460
mcs30_r02_s35_AB04 1000000 176262 57702 29809
mcs30_r02_s35_AB05 1000000 248610 77935 41715
mcs30_r02_s35_AB06 1000000 242260 109011 63866
mcs30_r02_s35_AB07 1000000 164924 57169 34231
mcs30_r02_s35_AB08 1000000 314359 115163 79491
mcs30_r02_s35_AB09 1000000 272810 84851 48192
mcs30_r02_s40_AB00 1000000 1000000 1000003 930300
mcs30_r02_s40_AB01 1000000 1000000 842219 614531
mcs30_r02_s40_AB02 1000000 1000000 1000003 832566
mcs30_r02_s40_AB03 1000000 1000000 1000003 522094
mcs30_r02_s40_AB04 1000000 1000000 1000003 890882
mcs30_r02_s40_AB05 1000000 1000000 703283 384909
mcs30_r02_s40_AB06 1000000 1000000 1000003 1000003
mcs30_r02_s40_AB07 1000000 1000000 1000002 730913
mcs30_r02_s40_AB08 1000000 1000000 915676 750802
mcs30_r02_s40_AB09 1000000 1000000 1000003 860661
mcs30_r02_s50_AB00 1000000 1000000 1000004 1000001
mcs30_r02_s50_AB01 1000000 1000000 1000004 1000001
mcs30_r02_s50_AB02 1000000 1000000 1000004 1000001
mcs30_r02_s50_AB03 1000000 1000000 1000005 1000001
mcs30_r02_s50_AB04 1000000 1000000 1000003 1000001
mcs30_r02_s50_AB05 1000000 1000000 1000003 1000001
mcs30_r02_s50_AB06 1000000 1000000 1000003 1000001
mcs30_r02_s50_AB07 1000000 1000000 1000004 1000001
mcs30_r02_s50_AB08 1000000 1000000 1000003 1000001
mcs30_r02_s50_AB09 1000000 1000000 1000004 1000001
mcs50_b03_s10_AB00 1 0 8 5
mcs50_b03_s10_AB01 1 0 7 4
mcs50_b03_s10_AB02 2 0 9 7
mcs50_b03_s10_AB03 2 0 8 4
mcs50_b03_s10_AB04 1 0 8 3
mcs50_b03_s10_AB05 1 0 8 7
mcs50_b03_s10_AB06 1 0 9 6
mcs50_b03_s10_AB07 1 0 10 6
mcs50_b03_s10_AB08 2 0 9 5
mcs50_b03_s10_AB09 1 0 9 5
mcs50_b03_s15_AB00 13 0 22 11
mcs50_b03_s15_AB01 29 0 23 13
mcs50_b03_s15_AB02 16 0 20 9
mcs50_b03_s15_AB03 35 4 25 17
mcs50_b03_s15_AB04 22 2 15 15
mcs50_b03_s15_AB05 19 0 24 11
mcs50_b03_s15_AB06 23 1 21 11
mcs50_b03_s15_AB07 16 1 20 14
mcs50_b03_s15_AB08 18 0 20 9
mcs50_b03_s15_AB09 20 1 23 12
mcs50_b03_s20_AB00 426 16 86 17
mcs50_b03_s20_AB01 539 26 108 12
mcs50_b03_s20_AB02 537 12 92 12
mcs50_b03_s20_AB03 335 62 88 12
mcs50_b03_s20_AB04 509 29 70 14
mcs50_b03_s20_AB05 797 49 121 21
mcs50_b03_s20_AB06 432 5 81 10
mcs50_b03_s20_AB07 388 22 74 16
mcs50_b03_s20_AB08 533 7 82 13
mcs50_b03_s20_AB09 106 4 62 11
mcs50_b03_s25_AB00 17065 130 975 13
mcs50_b03_s25_AB01 12539 48 608 13
mcs50_b03_s25_AB02 14244 137 652 17
mcs50_b03_s25_AB03 21364 242 943 23
mcs50_b03_s25_AB04 12925 301 711 29
mcs50_b03_s25_AB05 15809 481 819 36
mcs50_b03_s25_AB06 29102 437 821 33
mcs50_b03_s25_AB07 19740 263 913 20
mcs50_b03_s25_AB08 16482 190 805 33
mcs50_b03_s25_AB09 13390 238 677 27
mcs50_b03_s30_AB00 301039 4755 9864 249
mcs50_b03_s30_AB01 349020 4380 11487 269
mcs50_b03_s30_AB02 317597 1223 8884 267
mcs50_b03_s30_AB03 214554 799 8365 207
mcs50_b03_s30_AB04 414353 2327 12206 299
mcs50_b03_s30_AB05 586207 2030 23371 328
mcs50_b03_s30_AB06 350010 1366 12560 105
mcs50_b03_s30_AB07 173727 759 5899 67
mcs50_b03_s30_AB08 347177 1135 11322 74
mcs50_b03_s30_AB09 419990 1511 12974 120
mcs50_b03_s35_AB00 1000000 11670 282449 1388
mcs50_b03_s35_AB01 1000000 26342 490928 1549
mcs50_b03_s35_AB02 1000000 13023 320290 872
mcs50_b03_s35_AB03 1000000 27129 384906 2060
mcs50_b03_s35_AB04 1000000 49961 714195 4324
mcs50_b03_s35_AB05 1000000 41931 255930 2297
mcs50_b03_s35_AB06 1000000 46895 509576 1317
mcs50_b03_s35_AB07 1000000 21958 308626 858
mcs50_b03_s35_AB08 1000000 56337 538618 4169
mcs50_b03_s35_AB09 1000000 80850 1000003 7851
mcs50_b03_s40_AB00 1000000 92955 1000003 6531
mcs50_b03_s40_AB01 1000000 38218 1000003 2771
mcs50_b03_s40_AB02 1000000 112303 1000003 7392
mcs50_b03_s40_AB03 1000000 230281 1000002 16965
mcs50_b03_s40_AB04 1000000 213465 1000003 6343
mcs50_b03_s40_AB05 1000000 90463 1000003 6505
mcs50_b03_s40_AB06 1000000 290777 1000003 11863
mcs50_b03_s40_AB07 1000000 116076 1000003 7715
mcs50_b03_s40_AB08 1000000 93298 1000003 7557
mcs50_b03_s40_AB09 1000000 125416 1000003 15668
mcs50_b03_s50_AB00 1000000 1000000 1000004 1000001
mcs50_b03_s50_AB01 1000000 1000000 1000004 1000002
mcs50_b03_s50_AB02 1000000 1000000 1000004 312701
mcs50_b03_s50_AB03 1000000 1000000 1000004 1000001
mcs50_b03_s50_AB04 1000000 1000000 1000005 1000002
mcs50_b03_s50_AB05 1000000 1000000 1000003 1000001
mcs50_b03_s50_AB06 1000000 1000000 1000004 669779
mcs50_b03_s50_AB07 1000000 1000000 1000004 217629
mcs50_b03_s50_AB08 1000000 1000000 1000004 1000002
mcs50_b03_s50_AB09 1000000 1000000 1000004 822960
mcs50_b03m_s10_AB00 1 0 9 4
mcs50_b03m_s10_AB01 1 0 8 4
mcs50_b03m_s10_AB02 1 0 8 6
mcs50_b03m_s10_AB03 1 0 9 5
mcs50_b03m_s10_AB04 1 0 9 6
mcs50_b03m_s10_AB05 1 0 8 6
mcs50_b03m_s10_AB06 2 0 8 5
mcs50_b03m_s10_AB07 1 0 8 6
mcs50_b03m_s10_AB08 1 0 8 8
mcs50_b03m_s10_AB09 2 0 11 5
mcs50_b03m_s15_AB00 15 0 20 10
mcs50_b03m_s15_AB01 22 0 18 7
mcs50_b03m_s15_AB02 15 1 19 10
mcs50_b03m_s15_AB03 16 0 19 8
mcs50_b03m_s15_AB04 26 1 23 15
mcs50_b03m_s15_AB05 20 1 20 13
mcs50_b03m_s15_AB06 18 3 21 14
mcs50_b03m_s15_AB07 15 1 23 12
mcs50_b03m_s15_AB08 23 1 26 14
mcs50_b03m_s15_AB09 18 0 23 11
mcs50_b03m_s20_AB00 448 23 61 12
mcs50_b03m_s20_AB01 358 7 60 10
mcs50_b03m_s20_AB02 318 25 90 14
mcs50_b03m_s20_AB03 586 40 76 12
mcs50_b03m_s20_AB04 433 16 91 12
mcs50_b03m_s20_AB05 734 65 102 17
mcs50_b03m_s20_AB06 595 32 94 18
mcs50_b03m_s20_AB07 257 19 73 12
mcs50_b03m_s20_AB08 254 13 76 10
mcs50_b03m_s20_AB09 239 30 78 19
mcs50_b03m_s25_AB00 15383 141 702 15
mcs50_b03m_s25_AB01 12112 97 611 16
mcs50_b03m_s25_AB02 17638 228 856 20
mcs50_b03m_s25_AB03 14287 179 706 17
mcs50_b03m_s25_AB04 16492 150 771 19
mcs50_b03m_s25_AB05 5582 224 423 14
mcs50_b03m_s25_AB06 19320 296 1283 41
mcs50_b03m_s25_AB07 5566 230 464 14
mcs50_b03m_s25_AB08 11310 82 547 14
mcs50_b03m_s25_AB09 7314 64 386 13
mcs50_b03m_s30_AB00 455783 3111 15134 422
mcs50_b03m_s30_AB01 888128 13775 32063 1044
mcs50_b03m_s30_AB02 234860 551 9488 60
mcs50_b03m_s30_AB03 156315 968 5398 117
mcs50_b03m_s30_AB04 401846 3783 14528 264
mcs50_b03m_s30_AB05 409254 1480 13521 155
mcs50_b03m_s30_AB06 154705 797 6242 241
mcs50_b03m_s30_AB07 430444 1383 11181 171
mcs50_b03m_s30_AB08 278929 851 8228 46
mcs50_b03m_s30_AB09 574795 2049 20032 174
mcs50_b03m_s35_AB00 1000000 23757 660234 989
mcs50_b03m_s35_AB01 1000000 14883 324490 1194
mcs50_b03m_s35_AB02 1000000 38220 384839 1845
mcs50_b03m_s35_AB03 1000000 28914 619027 1494
mcs50_b03m_s35_AB04 1000000 26077 438063 1320
mcs50_b03m_s35_AB05 1000000 31109 367253 1657
mcs50_b03m_s35_AB06 1000000 68955 1000018 4135
mcs50_b03m_s35_AB07 1000000 14073 381092 1707
mcs50_b03m_s35_AB08 1000000 23388 450575 4921
mcs50_b03m_s35_AB09 1000000 43936 562630 4945
mcs50_b03m_s40_AB00 1000000 351952 1000003 18260
mcs50_b03m_s40_AB01 1000000 27647 1000003 2251
mcs50_b03m_s40_AB02 1000000 355807 1000003 22798
mcs50_b03m_s40_AB03 1000000 180001 1000003 8840
mcs50_b03m_s40_AB04 1000000 1000000 1000003 97364
mcs50_b03m_s40_AB05 1000000 177107 1000003 19890
mcs50_b03m_s40_AB06 1000000 61878 1000003 3637
mcs50_b03m_s40_AB07 1000000 316150 1000004 37732
mcs50_b03m_s40_AB08 1000000 175712 1000003 18836
mcs50_b03m_s40_AB09 1000000 158535 1000003 11786
mcs50_b03m_s50_AB00 1000000 1000000 1000004 1000001
mcs50_b03m_s50_AB01 1000000 1000000 1000005 1000001
mcs50_b03m_s50_AB02 1000000 1000000 1000004 1000001
mcs50_b03m_s50_AB03 1000000 1000000 1000005 1000001
mcs50_b03m_s50_AB04 1000000 1000000 1000004 1000001
mcs50_b03m_s50_AB05 1000000 1000000 1000003 1000001
mcs50_b03m_s50_AB06 1000000 1000000 1000005 1000001
mcs50_b03m_s50_AB07 1000000 1000000 1000004 361641
mcs50_b03m_s50_AB08 1000000 1000000 1000003 979725
mcs50_b03m_s50_AB09 1000000 1000000 1000004 1000001
mcs50_b06_s15_AB00 26 2 23 14
mcs50_b06_s15_AB01 15 0 19 10
mcs50_b06_s15_AB02 32 2 22 14
mcs50_b06_s15_AB03 26 1 25 13
mcs50_b06_s15_AB04 35 1 25 13
mcs50_b06_s15_AB05 31 0 21 11
mcs50_b06_s15_AB06 14 0 22 10
mcs50_b06_s15_AB07 11 0 19 9
mcs50_b06_s15_AB08 32 0 18 13
mcs50_b06_s15_AB09 25 0 22 9
mcs50_b06_s20_AB00 223 25 64 19
mcs50_b06_s20_AB01 238 43 49 17
mcs50_b06_s20_AB02 300 43 74 24
mcs50_b06_s20_AB03 189 19 38 16
mcs50_b06_s20_AB04 253 10 42 11
mcs50_b06_s20_AB05 206 12 50 15
mcs50_b06_s20_AB06 163 30 57 19
mcs50_b06_s20_AB07 297 39 64 26
mcs50_b06_s20_AB08 212 24 52 19
mcs50_b06_s20_AB09 184 26 55 20
mcs50_b06_s25_AB00 18371 574 847 72
mcs50_b06_s25_AB01 20448 514 813 75
mcs50_b06_s25_AB02 16911 338 811 53
mcs50_b06_s25_AB03 6042 186 389 51
mcs50_b06_s25_AB04 8822 247 478 38
mcs50_b06_s25_AB05 11017 250 571 37
mcs50_b06_s25_AB06 9559 170 475 33
mcs50_b06_s25_AB07 7061 172 359 30
mcs50_b06_s25_AB08 8212 177 435 39
mcs50_b06_s25_AB09 7569 97 401 27
mcs50_b06_s30_AB00 292561 2132 9790 186
mcs50_b06_s30_AB01 272864 1976 9222 263
mcs50_b06_s30_AB02 282665 1315 8472 144
mcs50_b06_s30_AB03 467541 4290 15600 592
mcs50_b06_s30_AB04 404450 4859 13250 497
mcs50_b06_s30_AB05 174239 1060 6215 88
mcs50_b06_s30_AB06 483913 3227 14498 255
mcs50_b06_s30_AB07 308401 1829 9921 204
mcs50_b06_s30_AB08 125687 1921 4738 146
mcs50_b06_s30_AB09 209903 1514 7200 155
mcs50_b06_s35_AB00 1000000 19137 574617 2597
mcs50_b06_s35_AB01 1000000 12324 353996 675
mcs50_b06_s35_AB02 1000000 9874 403784 829
mcs50_b06_s35_AB03 1000000 13406 578411 2279
mcs50_b06_s35_AB04 1000000 20872 631239 2263
mcs50_b06_s35_AB05 1000000 21053 194863 2357
mcs50_b06_s35_AB06 1000000 22273 573513 3857
mcs50_b06_s35_AB07 1000000 25690 553829 2696
mcs50_b06_s35_AB08 1000000 46753 1000002 5961
mcs50_b06_s35_AB09 1000000 59357 970553 6604
mcs50_b06_s40_AB00 1000000 211342 1000003 30258
mcs50_b06_s40_AB01 1000000 283964 1000004 37268
mcs50_b06_s40_AB02 1000000 203519 1000002 26899
mcs50_b06_s40_AB03 1000000 240478 1000004 25058
mcs50_b06_s40_AB04 1000000 228299 1000003 28529
mcs50_b06_s40_AB05 1000000 105062 1000003 8473
mcs50_b06_s40_AB06 1000000 39074 1000003 3162
mcs50_b06_s40_AB07 1000000 262145 1000003 26974
mcs50_b06_s40_AB08 1000000 489461 1000003 76966
mcs50_b06_s40_AB09 1000000 135056 1000003 8050
mcs50_b06_s50_AB00 1000000 1000000 1000003 1000001
mcs50_b06_s50_AB01 1000000 1000000 1000005 1000001
mcs50_b06_s50_AB02 1000000 1000000 1000004 1000004
mcs50_b06_s50_AB03 1000000 1000000 1000003 1000001
mcs50_b06_s50_AB04 1000000 1000000 1000003 1000001
mcs50_b06_s50_AB05 1000000 1000000 1000004 1000001
mcs50_b06_s50_AB06 1000000 1000000 1000004 1000001
mcs50_b06_s50_AB07 1000000 1000000 1000004 1000003
mcs50_b06_s50_AB08 1000000 1000000 1000003 842698
mcs50_b06_s50_AB09 1000000 1000000 1000004 1000003
mcs50_b06m_s15_AB00 13 3 18 17
mcs50_b06m_s15_AB01 14 1 19 13
mcs50_b06m_s15_AB02 13 1 20 11
mcs50_b06m_s15_AB03 22 4 20 15
mcs50_b06m_s15_AB04 18 2 20 13
mcs50_b06m_s15_AB05 18 6 19 15
mcs50_b06m_s15_AB06 15 1 21 16
mcs50_b06m_s15_AB07 12 1 19 14
mcs50_b06m_s15_AB08 15 1 22 13
mcs50_b06m_s15_AB09 26 3 19 15
mcs50_b06m_s20_AB00 391 38 64 19
mcs50_b06m_s20_AB01 280 45 49 23
mcs50_b06m_s20_AB02 294 52 67 19
mcs50_b06m_s20_AB03 356 112 64 32
mcs50_b06m_s20_AB04 448 79 61 25
mcs50_b06m_s20_AB05 296 52 66 27
mcs50_b06m_s20_AB06 317 57 73 27
mcs50_b06m_s20_AB07 306 41 66 22
mcs50_b06m_s20_AB08 173 15 68 22
mcs50_b06m_s20_AB09 198 69 56 21
mcs50_b06m_s25_AB00 16834 427 766 66
mcs50_b06m_s25_AB01 17423 675 754 77
mcs50_b06m_s25_AB02 12039 285 645 53
mcs50_b06m_s25_AB03 9582 494 503 67
mcs50_b06m_s25_AB04 23419 533 1013 92
mcs50_b06m_s25_AB05 17307 385 816 61
mcs50_b06m_s25_AB06 12346 248 582 38
mcs50_b06m_s25_AB07 17278 530 871 77
mcs50_b06m_s25_AB08 22744 631 1024 110
mcs50_b06m_s25_AB09 11559 442 563 57
mcs50_b06m_s30_AB00 523594 3287 15983 553
mcs50_b06m_s30_AB01 548223 4823 18619 809
mcs50_b06m_s30_AB02 659442 4873 19817 459
mcs50_b06m_s30_AB03 829248 5360 27487 750
mcs50_b06m_s30_AB04 411463 1474 14062 275
mcs50_b06m_s30_AB05 378839 3170 12334 379
mcs50_b06m_s30_AB06 854453 5584 28989 591
mcs50_b06m_s30_AB07 372821 3440 12870 267
mcs50_b06m_s30_AB08 398331 1807 13405 186
mcs50_b06m_s30_AB09 354670 1617 11451 201
mcs50_b06m_s35_AB00 1000000 54123 1000003 7973
mcs50_b06m_s35_AB01 1000000 54007 1000003 10416
mcs50_b06m_s35_AB02 1000000 71644 784771 9193
mcs50_b06m_s35_AB03 1000000 79087 1000004 9892
mcs50_b06m_s35_AB04 1000000 129847 1000002 10319
mcs50_b06m_s35_AB05 1000000 37602 904494 3571
mcs50_b06m_s35_AB06 1000000 46483 854218 7875
mcs50_b06m_s35_AB07 1000000 44279 1000003 6029
mcs50_b06m_s35_AB08 1000000 60908 1000003 7074
mcs50_b06m_s35_AB09 1000000 62323 1000002 6169
mcs50_b06m_s40_AB00 1000000 530904 1000003 75430
mcs50_b06m_s40_AB01 1000000 1000000 1000003 394979
mcs50_b06m_s40_AB02 1000000 479773 1000003 80382
mcs50_b06m_s40_AB03 1000000 1000000 1000003 257877
mcs50_b06m_s40_AB04 1000000 720274 1000003 81317
mcs50_b06m_s40_AB05 1000000 143067 1000003 28006
mcs50_b06m_s40_AB06 1000000 1000000 1000003 154696
mcs50_b06m_s40_AB07 1000000 416448 1000003 36290
mcs50_b06m_s40_AB08 1000000 847312 1000003 54627
mcs50_b06m_s40_AB09 1000000 857508 1000004 88767
mcs50_b06m_s50_AB00 1000000 1000000 1000005 1000001
mcs50_b06m_s50_AB01 1000000 1000000 1000003 1000001
mcs50_b06m_s50_AB02 1000000 1000000 1000004 1000001
mcs50_b06m_s50_AB03 1000000 1000000 1000004 1000001
mcs50_b06m_s50_AB04 1000000 1000000 1000003 1000001
mcs50_b06m_s50_AB05 1000000 1000000 1000003 1000001
mcs50_b06m_s50_AB06 1000000 1000000 1000004 1000001
mcs50_b06m_s50_AB07 1000000 1000000 1000004 1000001
mcs50_b06m_s50_AB08 1000000 1000000 1000004 1000001
mcs50_b06m_s50_AB09 1000000 1000000 1000003 1000001
mcs50_b09_s20_AB00 830 11 103 18
mcs50_b09_s20_AB01 1695 34 134 21
mcs50_b09_s20_AB02 1121 13 129 18
mcs50_b09_s20_AB03 1794 9 177 12
mcs50_b09_s20_AB04 3789 11 214 11
mcs50_b09_s20_AB05 4548 34 257 15
mcs50_b09_s20_AB06 1818 8 119 16
mcs50_b09_s20_AB07 1964 6 165 20
mcs50_b09_s20_AB08 1188 8 93 14
mcs50_b09_s20_AB09 2871 8 135 14
mcs50_b09_s25_AB00 2709 355 242 59
mcs50_b09_s25_AB01 6817 550 354 86
mcs50_b09_s25_AB02 6696 363 408 98
mcs50_b09_s25_AB03 6242 440 327 121
mcs50_b09_s25_AB04 5742 455 375 79
mcs50_b09_s25_AB05 5757 453 386 106
mcs50_b09_s25_AB06 3843 311 248 57
mcs50_b09_s25_AB07 6960 592 415 89
mcs50_b09_s25_AB08 8259 358 463 76
mcs50_b09_s25_AB09 4974 286 304 47
mcs50_b09_s30_AB00 125143 5714 4299 911
mcs50_b09_s30_AB01 66643 1789 2200 221
mcs50_b09_s30_AB02 124960 3112 3978 465
mcs50_b09_s30_AB03 58287 1998 2210 350
mcs50_b09_s30_AB04 82244 4951 2821 608
mcs50_b09_s30_AB05 69786 2527 2484 234
mcs50_b09_s30_AB06 108237 3413 3599 596
mcs50_b09_s30_AB07 97441 5040 3181 811
mcs50_b09_s30_AB08 64149 1973 2459 349
mcs50_b09_s30_AB09 103422 2747 3364 401
mcs50_b09_s35_AB00 1000000 17119 82592 2738
mcs50_b09_s35_AB01 1000000 16496 123527 2527
mcs50_b09_s35_AB02 1000000 26913 166214 5652
mcs50_b09_s35_AB03 1000000 33746 149561 6155
mcs50_b09_s35_AB04 1000000 18547 91658 2413
mcs50_b09_s35_AB05 1000000 48711 296810 13384
mcs50_b09_s35_AB06 1000000 38285 227150 7624
mcs50_b09_s35_AB07 1000000 7723 83704 1398
mcs50_b09_s35_AB08 1000000 31348 126748 6128
mcs50_b09_s35_AB09 1000000 15005 83697 2631
mcs50_b09_s40_AB00 1000000 208859 1000003 44252
mcs50_b09_s40_AB01 1000000 315066 1000004 65787
mcs50_b09_s40_AB02 1000000 97194 1000002 14023
mcs50_b09_s40_AB03 1000000 104810 1000003 16540
mcs50_b09_s40_AB04 1000000 227334 1000003 38083
mcs50_b09_s40_AB05 1000000 112086 1000003 17244
mcs50_b09_s40_AB06 1000000 93924 1000003 20348
mcs50_b09_s40_AB07 1000000 67892 1000003 14135
mcs50_b09_s40_AB08 1000000 98546 1000003 17435
mcs50_b09_s40_AB09 1000000 99863 1000003 16632
mcs50_b09_s50_AB00 1000000 1000000 1000004 1000003
mcs50_b09_s50_AB01 1000000 1000000 1000004 1000003
mcs50_b09_s50_AB02 1000000 1000000 1000003 1000003
mcs50_b09_s50_AB03 1000000 1000000 1000005 1000004
mcs50_b09_s50_AB04 1000000 1000000 1000004 1000005
mcs50_b09_s50_AB05 1000000 1000000 1000004 915760
mcs50_b09_s50_AB06 1000000 1000000 1000004 1000002
mcs50_b09_s50_AB07 1000000 1000000 1000004 1000002
mcs50_b09_s50_AB08 1000000 1000000 1000003 1000004
mcs50_b09_s50_AB09 1000000 1000000 1000004 1000003
mcs50_b09m_s20_AB00 301 41 68 25
mcs50_b09m_s20_AB01 221 54 57 27
mcs50_b09m_s20_AB02 248 45 70 31
mcs50_b09m_s20_AB03 241 55 69 27
mcs50_b09m_s20_AB04 256 36 41 23
mcs50_b09m_s20_AB05 301 21 60 21
mcs50_b09m_s20_AB06 318 64 56 33
mcs50_b09m_s20_AB07 216 56 71 43
mcs50_b09m_s20_AB08 255 44 66 27
mcs50_b09m_s20_AB09 407 55 69 24
mcs50_b09m_s25_AB00 6235 454 372 98
mcs50_b09m_s25_AB01 6673 433 371 83
mcs50_b09m_s25_AB02 4805 398 313 92
mcs50_b09m_s25_AB03 4982 530 323 87
mcs50_b09m_s25_AB04 11252 981 554 190
mcs50_b09m_s25_AB05 10941 1070 587 251
mcs50_b09m_s25_AB06 4030 261 268 64
mcs50_b09m_s25_AB07 5450 460 359 112
mcs50_b09m_s25_AB08 5754 1163 373 163
mcs50_b09m_s25_AB09 5720 650 378 110
mcs50_b09m_s30_AB00 237069 7235 7199 1012
mcs50_b09m_s30_AB01 227938 8672 7947 1372
mcs50_b09m_s30_AB02 120925 2400 4107 399
mcs50_b09m_s30_AB03 273499 6586 9000 1227
mcs50_b09m_s30_AB04 173896 4742 6164 872
mcs50_b09m_s30_AB05 230374 6080 7171 1099
mcs50_b09m_s30_AB06 287796 5910 9070 995
mcs50_b09m_s30_AB07 238840 5999 7930 994
mcs50_b09m_s30_AB08 266912 7305 9225 1243
mcs50_b09m_s30_AB09 184916 7222 6424 1412
mcs50_b09m_s35_AB00 1000000 117920 487157 26250
mcs50_b09m_s35_AB01 1000000 83990 368794 21376
mcs50_b09m_s35_AB02 1000000 93904 417279 20780
mcs50_b09m_s35_AB03 1000000 113091 467417 26299
mcs50_b09m_s35_AB04 1000000 96162 271829 10634
mcs50_b09m_s35_AB05 1000000 90545 375538 18518
mcs50_b09m_s35_AB06 1000000 75366 427541 22491
mcs50_b09m_s35_AB07 1000000 38032 214803 7497
mcs50_b09m_s35_AB08 1000000 110784 500357 21939
mcs50_b09m_s35_AB09 1000000 48402 303910 9154
mcs50_b09m_s40_AB00 1000000 280064 1000003 49535
mcs50_b09m_s40_AB01 1000000 140763 1000003 34347
mcs50_b09m_s40_AB02 1000000 635167 1000003 189938
mcs50_b09m_s40_AB03 1000000 100221 1000003 19979
mcs50_b09m_s40_AB04 1000000 237607 1000003 47678
mcs50_b09m_s40_AB05 1000000 906492 1000003 190143
mcs50_b09m_s40_AB06 1000000 277820 1000004 74769
mcs50_b09m_s40_AB07 1000000 549388 1000003 147352
mcs50_b09m_s40_AB08 1000000 586297 1000003 58290
mcs50_b09m_s40_AB09 1000000 873238 1000003 187818
mcs50_b09m_s50_AB00 1000000 1000000 1000003 1000001
mcs50_b09m_s50_AB01 1000000 1000000 1000004 1000001
mcs50_b09m_s50_AB02 1000000 1000000 1000003 1000001
mcs50_b09m_s50_AB03 1000000 1000000 1000003 1000001
mcs50_b09m_s50_AB04 1000000 1000000 1000004 1000001
mcs50_b09m_s50_AB05 1000000 1000000 1000004 1000001
mcs50_b09m_s50_AB06 1000000 1000000 1000004 1000001
mcs50_b09m_s50_AB07 1000000 1000000 1000003 1000001
mcs50_b09m_s50_AB08 1000000 1000000 1000003 1000001
mcs50_b09m_s50_AB09 1000000 1000000 1000004 1000001
mcs50_m2D_s10_AB00 1 0 7 4
mcs50_m2D_s10_AB01 1 0 9 4
mcs50_m2D_s10_AB02 1 0 10 5
mcs50_m2D_s10_AB03 1 0 8 8
mcs50_m2D_s10_AB04 1 0 8 6
mcs50_m2D_s10_AB05 1 0 7 5
mcs50_m2D_s10_AB06 1 0 9 6
mcs50_m2D_s10_AB07 1 0 10 8
mcs50_m2D_s10_AB08 1 0 8 6
mcs50_m2D_s10_AB09 1 0 9 5
mcs50_m2D_s20_AB00 397 28 92 15
mcs50_m2D_s20_AB01 410 17 63 13
mcs50_m2D_s20_AB02 926 10 147 17
mcs50_m2D_s20_AB03 513 19 106 18
mcs50_m2D_s20_AB04 647 31 123 19
mcs50_m2D_s20_AB05 332 50 81 16
mcs50_m2D_s20_AB06 840 19 87 14
mcs50_m2D_s20_AB07 490 9 97 20
mcs50_m2D_s20_AB08 601 12 106 19
mcs50_m2D_s20_AB09 605 21 98 16
mcs50_m2D_s30_AB00 505250 1736 14049 180
mcs50_m2D_s30_AB01 476592 1516 20773 163
mcs50_m2D_s30_AB02 817064 3124 26642 284
mcs50_m2D_s30_AB03 636499 2063 20875 185
mcs50_m2D_s30_AB04 469485 1001 14280 89
mcs50_m2D_s30_AB05 754868 3407 24999 194
