instance clique james-cpp-max clique-par/t32 james-cpp-max-par/t32
mcs50_m2Dr2_s70_AB05 246 2132 59 1446
mcs50_m2Dr2_s70_AB06 605 40604 124 20877
mcs50_m2Dr2_s70_AB07 60 2225 49 478
mcs50_m2Dr2_s70_AB08 160 3500 56 2122
mcs50_m2Dr2_s70_AB09 591 8904 79 2516
mcs50_m2Dr2_s80_AB00 1000000 1000000 86702 679673
mcs50_m2Dr2_s80_AB01 11289 553968 554 60465
mcs50_m2Dr2_s80_AB02 35161 421461 853 89755
mcs50_m2Dr2_s80_AB03 89239 817767 1642 306058
mcs50_m2Dr2_s80_AB04 82400 1000000 2765 280730
mcs50_m2Dr2_s80_AB05 9122 276860 464 27683
mcs50_m2Dr2_s80_AB06 62848 591745 1211 34125
mcs50_m2Dr2_s80_AB07 269831 1000000 9335 366484
mcs50_m2Dr2_s80_AB08 407080 901126 20731 224745
mcs50_m2Dr2_s80_AB09 47747 204979 1694 115445
mcs50_m2Dr2_s90_AB00 39488 488098 1778 46157
mcs50_m2Dr2_s90_AB01 77055 1000000 4014 737619
mcs50_m2Dr2_s90_AB02 2583 81810 239 32222
mcs50_m2Dr2_s90_AB03 1000000 1000000 1000002 1000001
mcs50_m2Dr2_s90_AB04 208895 1000000 7791 184263
mcs50_m2Dr2_s90_AB05 10299 1000000 491 78117
mcs50_m2Dr2_s90_AB06 51265 600368 668 352420
mcs50_m2Dr2_s90_AB07 508519 1000000 2684 1000001
mcs50_m2Dr2_s90_AB08 77112 1000000 1584 968998
mcs50_m2Dr2_s90_AB09 412179 1000000 15357 1000003
mcs50_m2Dr4_s100_AB00 914 195783 132 137173
mcs50_m2Dr4_s100_AB01 520 468093 90 446441
mcs50_m2Dr4_s100_AB02 475 143234 67 126050
mcs50_m2Dr4_s100_AB03 213 944100 55 180514
mcs50_m2Dr4_s100_AB04 342 142585 52 80693
mcs50_m2Dr4_s100_AB05 838 1000000 154 1000003
mcs50_m2Dr4_s100_AB06 746 1000000 90 1000001
mcs50_m2Dr4_s100_AB07 210 16572 62 13207
mcs50_m2Dr4_s100_AB08 1966 1000000 170 1000001
mcs50_m2Dr4_s100_AB09 67 364427 62 229325
mcs50_m2Dr4_s10_AB00 0 0 8 4
mcs50_m2Dr4_s10_AB01 0 0 7 3
mcs50_m2Dr4_s10_AB02 0 0 8 2
mcs50_m2Dr4_s10_AB03 0 0 8 6
mcs50_m2Dr4_s10_AB04 0 0 7 4
mcs50_m2Dr4_s10_AB05 0 0 7 3
mcs50_m2Dr4_s10_AB06 0 0 7 4
mcs50_m2Dr4_s10_AB07 0 0 8 4
mcs50_m2Dr4_s10_AB08 0 0 8 3
mcs50_m2Dr4_s10_AB09 0 0 7 2
mcs50_m2Dr4_s20_AB00 1 0 9 6
mcs50_m2Dr4_s20_AB01 1 0 10 7
mcs50_m2Dr4_s20_AB02 1 0 9 8
mcs50_m2Dr4_s20_AB03 1 0 10 7
mcs50_m2Dr4_s20_AB04 1 0 9 5
mcs50_m2Dr4_s20_AB05 1 0 8 7
mcs50_m2Dr4_s20_AB06 1 0 9 7
mcs50_m2Dr4_s20_AB07 1 0 8 7
mcs50_m2Dr4_s20_AB08 1 0 9 6
mcs50_m2Dr4_s20_AB09 1 0 9 5
mcs50_m2Dr4_s30_AB00 2 0 11 7
mcs50_m2Dr4_s30_AB01 2 2 12 9
mcs50_m2Dr4_s30_AB02 1 0 11 7
mcs50_m2Dr4_s30_AB03 2 0 10 4
mcs50_m2Dr4_s30_AB04 2 0 12 8
mcs50_m2Dr4_s30_AB05 1 1 11 6
mcs50_m2Dr4_s30_AB06 2 1 11 7
mcs50_m2Dr4_s30_AB07 1 2 9 9
mcs50_m2Dr4_s30_AB08 2 3 10 8
mcs50_m2Dr4_s30_AB09 2 0 12 5
mcs50_m2Dr4_s40_AB00 33 39 21 21
mcs50_m2Dr4_s40_AB01 106 81 31 43
mcs50_m2Dr4_s40_AB02 98 76 34 51
mcs50_m2Dr4_s40_AB03 68 85 23 58
mcs50_m2Dr4_s40_AB04 25 54 19 10
mcs50_m2Dr4_s40_AB05 28 162 22 26
mcs50_m2Dr4_s40_AB06 53 66 27 20
mcs50_m2Dr4_s40_AB07 23 73 26 28
mcs50_m2Dr4_s40_AB08 13 9 18 10
mcs50_m2Dr4_s40_AB09 37 112 26 42
mcs50_m2Dr4_s50_AB00 928 2093 83 687
mcs50_m2Dr4_s50_AB01 293 1612 61 147
mcs50_m2Dr4_s50_AB02 127 578 49 185
mcs50_m2Dr4_s50_AB03 1236 1061 108 219
mcs50_m2Dr4_s50_AB04 737 190 48 39
mcs50_m2Dr4_s50_AB05 1624 1851 138 290
mcs50_m2Dr4_s50_AB06 2624 669 57 222
mcs50_m2Dr4_s50_AB07 1409 607 102 197
mcs50_m2Dr4_s50_AB08 24 70 35 55
mcs50_m2Dr4_s50_AB09 813 2149 104 688
mcs50_m2Dr4_s60_AB00 28 455 29 145
mcs50_m2Dr4_s60_AB01 178 3750 35 1356
mcs50_m2Dr4_s60_AB02 108 1270 40 582
mcs50_m2Dr4_s60_AB03 56 133 33 69
mcs50_m2Dr4_s60_AB04 110 2853 44 921
mcs50_m2Dr4_s60_AB05 17 596 25 212
mcs50_m2Dr4_s60_AB06 55 2712 27 1132
mcs50_m2Dr4_s60_AB07 136 4672 32 1775
mcs50_m2Dr4_s60_AB08 59 138 31 140
mcs50_m2Dr4_s60_AB09 50 2789 28 1956
mcs50_m2Dr4_s70_AB00 635 247765 114 6345
mcs50_m2Dr4_s70_AB01 56 10599 61 6441
mcs50_m2Dr4_s70_AB02 3841 10149 74 7472
mcs50_m2Dr4_s70_AB03 524 8758 79 1468
mcs50_m2Dr4_s70_AB04 1787 18406 149 5748
mcs50_m2Dr4_s70_AB05 386 5809 85 2981
mcs50_m2Dr4_s70_AB06 752 22713 106 21615
mcs50_m2Dr4_s70_AB07 318 19748 69 10207
mcs50_m2Dr4_s70_AB08 397 12191 64 6181
mcs50_m2Dr4_s70_AB09 741 1767 77 1265
mcs50_m2Dr4_s80_AB00 22289 575722 977 393565
mcs50_m2Dr4_s80_AB01 1000000 1000000 3708 730769
mcs50_m2Dr4_s80_AB02 9261 408648 469 40239
mcs50_m2Dr4_s80_AB03 21468 93317 966 39601
mcs50_m2Dr4_s80_AB04 21402 421594 882 101846
mcs50_m2Dr4_s80_AB05 141744 533979 5850 88266
mcs50_m2Dr4_s80_AB06 87056 781907 2820 82049
mcs50_m2Dr4_s80_AB07 12636 471908 375 114716
mcs50_m2Dr4_s80_AB08 817 30493 112 11435
mcs50_m2Dr4_s80_AB09 14514 189069 627 31990
mcs50_m2Dr4_s90_AB00 455468 1000000 16696 1000002
mcs50_m2Dr4_s90_AB01 29513 1000000 1406 1000002
mcs50_m2Dr4_s90_AB02 1000000 524324 2181 154561
mcs50_m2Dr4_s90_AB03 228237 1000000 7815 1000002
mcs50_m2Dr4_s90_AB04 74584 75952 2282 36023
mcs50_m2Dr4_s90_AB05 338106 1000000 938 518630
mcs50_m2Dr4_s90_AB06 6939 298448 572 143075
mcs50_m2Dr4_s90_AB07 259612 1000000 13513 958558
mcs50_m2Dr4_s90_AB08 8575 1000000 663 911113
mcs50_m2Dr4_s90_AB09 1000000 1000000 735 436033
mcs50_m2Dr6_s100_AB00 186 48078 63 35499
mcs50_m2Dr6_s100_AB01 370 885981 79 561040
mcs50_m2Dr6_s100_AB02 6240 1000000 501 1000001
mcs50_m2Dr6_s100_AB03 1438 1000000 153 1000002
mcs50_m2Dr6_s100_AB04 246 895537 92 486711
mcs50_m2Dr6_s100_AB05 1053 647880 109 438104
mcs50_m2Dr6_s100_AB06 1598 1000000 175 1000001
mcs50_m2Dr6_s100_AB07 209 550504 81 416119
mcs50_m2Dr6_s100_AB08 609 281326 94 155309
mcs50_m2Dr6_s100_AB09 881 1000000 112 1000001
mcs50_m2Dr6_s10_AB00 0 0 7 4
mcs50_m2Dr6_s10_AB01 0 0 8 4
mcs50_m2Dr6_s10_AB02 0 0 8 5
mcs50_m2Dr6_s10_AB03 0 0 8 4
mcs50_m2Dr6_s10_AB04 0 0 8 4
mcs50_m2Dr6_s10_AB05 0 0 8 6
mcs50_m2Dr6_s10_AB06 0 0 7 3
mcs50_m2Dr6_s10_AB07 0 0 9 5
mcs50_m2Dr6_s10_AB08 0 0 7 3
mcs50_m2Dr6_s10_AB09 0 0 7 4
mcs50_m2Dr6_s20_AB00 1 0 10 7
mcs50_m2Dr6_s20_AB01 1 0 8 5
mcs50_m2Dr6_s20_AB02 1 0 9 6
mcs50_m2Dr6_s20_AB03 2 1 10 8
mcs50_m2Dr6_s20_AB04 1 0 9 8
mcs50_m2Dr6_s20_AB05 1 0 10 9
mcs50_m2Dr6_s20_AB06 1 0 9 8
mcs50_m2Dr6_s20_AB07 1 1 7 6
mcs50_m2Dr6_s20_AB08 1 0 10 6
mcs50_m2Dr6_s20_AB09 1 0 9 8
mcs50_m2Dr6_s30_AB00 1 0 11 6
mcs50_m2Dr6_s30_AB01 2 0 10 7
mcs50_m2Dr6_s30_AB02 2 4 11 10
mcs50_m2Dr6_s30_AB03 2 0 9 5
mcs50_m2Dr6_s30_AB04 1 0 8 5
mcs50_m2Dr6_s30_AB05 2 0 11 6
mcs50_m2Dr6_s30_AB06 2 1 11 5
mcs50_m2Dr6_s30_AB07 2 0 10 6
mcs50_m2Dr6_s30_AB08 1 0 9 5
mcs50_m2Dr6_s30_AB09 4 3 10 12
mcs50_m2Dr6_s40_AB00 37 218 24 47
mcs50_m2Dr6_s40_AB01 48 93 27 41
mcs50_m2Dr6_s40_AB02 10 16 18 8
mcs50_m2Dr6_s40_AB03 64 35 30 18
mcs50_m2Dr6_s40_AB04 24 30 21 11
mcs50_m2Dr6_s40_AB05 50 165 27 37
mcs50_m2Dr6_s40_AB06 111 205 40 158
mcs50_m2Dr6_s40_AB07 86 108 35 49
mcs50_m2Dr6_s40_AB08 71 130 25 41
mcs50_m2Dr6_s40_AB09 40 227 26 58
mcs50_m2Dr6_s50_AB00 196 658 74 184
mcs50_m2Dr6_s50_AB01 195 83 52 30
mcs50_m2Dr6_s50_AB02 308 333 71 191
mcs50_m2Dr6_s50_AB03 125 319 50 183
mcs50_m2Dr6_s50_AB04 266 260 81 38
mcs50_m2Dr6_s50_AB05 795 926 73 291
mcs50_m2Dr6_s50_AB06 556 2037 65 251
mcs50_m2Dr6_s50_AB07 215 599 61 170
mcs50_m2Dr6_s50_AB08 669 105 68 60
mcs50_m2Dr6_s50_AB09 4241 1988 137 352
mcs50_m2Dr6_s60_AB00 57 718 31 429
mcs50_m2Dr6_s60_AB01 53 2094 26 1013
mcs50_m2Dr6_s60_AB02 230 5664 42 2110
mcs50_m2Dr6_s60_AB03 109 2138 33 534
mcs50_m2Dr6_s60_AB04 59 1316 30 1171
mcs50_m2Dr6_s60_AB05 30 708 22 121
mcs50_m2Dr6_s60_AB06 64 1339 35 472
mcs50_m2Dr6_s60_AB07 34 1189 28 842
mcs50_m2Dr6_s60_AB08 205 956 30 168
mcs50_m2Dr6_s60_AB09 308 303 47 175
mcs50_m2Dr6_s70_AB00 349 2057 74 481
mcs50_m2Dr6_s70_AB01 51 1505 50 657
mcs50_m2Dr6_s70_AB02 143 3058 66 608
mcs50_m2Dr6_s70_AB03 49 473 43 270
mcs50_m2Dr6_s70_AB04 2635 18426 80 7283
mcs50_m2Dr6_s70_AB05 943 3371 77 1628
mcs50_m2Dr6_s70_AB06 74 4075 49 1309
mcs50_m2Dr6_s70_AB07 105 9363 51 3658
mcs50_m2Dr6_s70_AB08 272 52697 75 41480
mcs50_m2Dr6_s70_AB09 577 8830 71 3408
mcs50_m2Dr6_s80_AB00 9008 1000000 263 70857
mcs50_m2Dr6_s80_AB01 368 239195 100 8234
mcs50_m2Dr6_s80_AB02 239719 352475 5997 123850
mcs50_m2Dr6_s80_AB03 47634 1000000 2120 174695
mcs50_m2Dr6_s80_AB04 2612 184530 250 14751
mcs50_m2Dr6_s80_AB05 15522 130233 661 50206
mcs50_m2Dr6_s80_AB06 25886 1000000 305 450502
mcs50_m2Dr6_s80_AB07 5905 137045 172 55140
mcs50_m2Dr6_s80_AB08 44091 431955 664 77679
mcs50_m2Dr6_s80_AB09 13310 95004 318 24975
mcs50_m2Dr6_s90_AB00 6687 289274 473 149216
mcs50_m2Dr6_s90_AB01 119103 798372 807 110588
mcs50_m2Dr6_s90_AB02 62577 1000000 2434 493838
mcs50_m2Dr6_s90_AB03 71230 889721 876 335321
mcs50_m2Dr6_s90_AB04 35144 265095 484 171282
mcs50_m2Dr6_s90_AB05 3409 177878 321 71077
mcs50_m2Dr6_s90_AB06 13562 147531 140 111062
mcs50_m2Dr6_s90_AB07 7413 1000000 430 164219
mcs50_m2Dr6_s90_AB08 36325 541012 1467 215694
mcs50_m2Dr6_s90_AB09 24897 1000000 1240 356607
mcs50_m3D_s15_AB00 1 0 9 8
mcs50_m3D_s15_AB01 1 0 8 6
mcs50_m3D_s15_AB02 1 0 10 11
mcs50_m3D_s15_AB03 1 0 9 7
mcs50_m3D_s15_AB04 2 0 10 7
mcs50_m3D_s15_AB05 2 0 11 6
mcs50_m3D_s15_AB06 1 0 7 5
mcs50_m3D_s15_AB07 1 0 9 7
mcs50_m3D_s15_AB08 1 0 8 6
mcs50_m3D_s15_AB09 1 0 9 6
mcs50_m3D_s20_AB00 1 0 9 4
mcs50_m3D_s20_AB01 1 0 9 6
mcs50_m3D_s20_AB02 1 0 9 6
mcs50_m3D_s20_AB03 2 0 9 9
mcs50_m3D_s20_AB04 1 0 10 8
mcs50_m3D_s20_AB05 2 1 10 7
mcs50_m3D_s20_AB06 1 0 9 9
mcs50_m3D_s20_AB07 1 0 8 9
mcs50_m3D_s20_AB08 1 0 9 5
mcs50_m3D_s20_AB09 1 1 9 10
mcs50_m3D_s50_AB00 751 340 37 116
mcs50_m3D_s50_AB01 267 712 54 94
mcs50_m3D_s50_AB02 602 565 63 182
mcs50_m3D_s50_AB03 529 302 54 83
mcs50_m3D_s50_AB04 60 238 45 71
mcs50_m3D_s50_AB05 162 238 47 139
mcs50_m3D_s50_AB06 1842 1486 60 37
mcs50_m3D_s50_AB07 277 2172 63 189
mcs50_m3D_s50_AB08 298 282 63 88
mcs50_m3D_s50_AB09 548 2370 83 363
mcs50_m3D_s60_AB00 101 913 32 761
mcs50_m3D_s60_AB01 76 2118 36 656
mcs50_m3D_s60_AB02 198 438 30 453
mcs50_m3D_s60_AB03 141 1144 46 395
mcs50_m3D_s60_AB04 70 2620 35 1694
mcs50_m3D_s60_AB05 53 145 31 81
mcs50_m3D_s60_AB06 210 3082 34 2247
mcs50_m3D_s60_AB07 62 696 26 608
mcs50_m3D_s60_AB08 49 354 28 399
mcs50_m3D_s60_AB09 160 1267 45 774
mcs50_m3Dr2_s15_AB00 2 0 11 6
mcs50_m3Dr2_s15_AB01 1 0 9 10
mcs50_m3Dr2_s15_AB02 1 0 10 8
mcs50_m3Dr2_s15_AB03 1 0 9 5
mcs50_m3Dr2_s15_AB04 1 0 10 6
mcs50_m3Dr2_s15_AB05 1 0 9 7
mcs50_m3Dr2_s15_AB06 1 0 9 7
mcs50_m3Dr2_s15_AB07 1 0 10 8
mcs50_m3Dr2_s15_AB08 1 0 9 7
mcs50_m3Dr2_s15_AB09 1 0 9 8
mcs50_m3Dr2_s20_AB00 1 0 10 7
mcs50_m3Dr2_s20_AB01 1 0 9 6
mcs50_m3Dr2_s20_AB02 1 0 11 8
mcs50_m3Dr2_s20_AB03 1 0 8 9
mcs50_m3Dr2_s20_AB04 1 0 10 6
mcs50_m3Dr2_s20_AB05 2 0 10 6
mcs50_m3Dr2_s20_AB06 1 0 11 8
mcs50_m3Dr2_s20_AB07 1 0 10 8
mcs50_m3Dr2_s20_AB08 1 0 9 8
mcs50_m3Dr2_s20_AB09 2 0 11 7
mcs50_m3Dr2_s50_AB00 1673 184 71 98
mcs50_m3Dr2_s50_AB01 115 177 42 90
mcs50_m3Dr2_s50_AB02 293 1979 82 107
mcs50_m3Dr2_s50_AB03 297 689 50 206
mcs50_m3Dr2_s50_AB04 130 1248 55 378
mcs50_m3Dr2_s50_AB05 455 3155 77 199
mcs50_m3Dr2_s50_AB06 1359 259 68 129
mcs50_m3Dr2_s50_AB07 118 203 48 82
mcs50_m3Dr2_s50_AB08 478 389 76 124
mcs50_m3Dr2_s50_AB09 319 1111 73 292
mcs50_m3Dr2_s60_AB00 212 2149 39 704
mcs50_m3Dr2_s60_AB01 134 2181 35 353
mcs50_m3Dr2_s60_AB02 96 2126 36 608
mcs50_m3Dr2_s60_AB03 79 538 26 267
mcs50_m3Dr2_s60_AB04 427 623 38 709
mcs50_m3Dr2_s60_AB05 322 1872 52 1002
mcs50_m3Dr2_s60_AB06 22 248 26 79
mcs50_m3Dr2_s60_AB07 14 632 26 95
mcs50_m3Dr2_s60_AB08 24 212 25 55
mcs50_m3Dr2_s60_AB09 56 1071 29 942
mcs50_m3Dr4_s15_AB00 1 0 9 7
mcs50_m3Dr4_s15_AB01 1 0 8 8
mcs50_m3Dr4_s15_AB02 1 0 8 8
mcs50_m3Dr4_s15_AB03 2 0 9 9
mcs50_m3Dr4_s15_AB04 1 0 9 7
mcs50_m3Dr4_s15_AB05 1 0 9 7
mcs50_m3Dr4_s15_AB06 1 0 9 7
mcs50_m3Dr4_s15_AB07 1 0 8 9
mcs50_m3Dr4_s15_AB08 1 0 9 8
mcs50_m3Dr4_s15_AB09 1 0 9 9
mcs50_m3Dr4_s20_AB00 1 0 9 8
mcs50_m3Dr4_s20_AB01 1 0 9 7
mcs50_m3Dr4_s20_AB02 1 0 9 6
mcs50_m3Dr4_s20_AB03 2 0 10 8
mcs50_m3Dr4_s20_AB04 1 0 10 8
mcs50_m3Dr4_s20_AB05 1 0 10 6
mcs50_m3Dr4_s20_AB06 1 0 8 6
mcs50_m3Dr4_s20_AB07 1 0 9 6
mcs50_m3Dr4_s20_AB08 1 0 9 6
mcs50_m3Dr4_s20_AB09 1 0 10 9
mcs50_m3Dr4_s50_AB00 256 488 48 82
mcs50_m3Dr4_s50_AB01 1201 1511 86 222
mcs50_m3Dr4_s50_AB02 351 645 52 135
mcs50_m3Dr4_s50_AB03 471 1988 87 151
mcs50_m3Dr4_s50_AB04 293 2173 56 232
mcs50_m3Dr4_s50_AB05 148 506 50 109
mcs50_m3Dr4_s50_AB06 344 343 55 182
mcs50_m3Dr4_s50_AB07 762 322 51 117
mcs50_m3Dr4_s50_AB08 323 301 66 75
mcs50_m3Dr4_s50_AB09 229 1110 45 235
mcs50_m3Dr4_s60_AB00 28 262 22 107
mcs50_m3Dr4_s60_AB01 46 823 24 177
mcs50_m3Dr4_s60_AB02 31 321 28 364
mcs50_m3Dr4_s60_AB03 127 706 27 625
mcs50_m3Dr4_s60_AB04 86 1878 38 1346
mcs50_m3Dr4_s60_AB05 24 240 27 111
mcs50_m3Dr4_s60_AB06 66 712 32 524
mcs50_m3Dr4_s60_AB07 46 917 32 239
mcs50_m3Dr4_s60_AB08 24 578 25 71
mcs50_m3Dr4_s60_AB09 68 407 34 186
mcs50_m3Dr6_s15_AB00 1 0 10 9
mcs50_m3Dr6_s15_AB01 1 0 8 8
mcs50_m3Dr6_s15_AB02 1 0 9 8
mcs50_m3Dr6_s15_AB03 1 0 10 6
mcs50_m3Dr6_s15_AB04 1 0 8 8
mcs50_m3Dr6_s15_AB05 1 0 11 8
mcs50_m3Dr6_s15_AB06 1 0 8 8
mcs50_m3Dr6_s15_AB07 1 0 8 7
mcs50_m3Dr6_s15_AB08 1 0 8 7
mcs50_m3Dr6_s15_AB09 1 0 9 6
mcs50_m3Dr6_s20_AB00 1 0 9 10
mcs50_m3Dr6_s20_AB01 1 0 9 8
mcs50_m3Dr6_s20_AB02 1 1 10 10
mcs50_m3Dr6_s20_AB03 1 0 10 11
mcs50_m3Dr6_s20_AB04 1 0 10 8
mcs50_m3Dr6_s20_AB05 1 0 9 10
mcs50_m3Dr6_s20_AB06 1 0 10 9
mcs50_m3Dr6_s20_AB07 1 0 9 6
mcs50_m3Dr6_s20_AB08 1 0 9 7
mcs50_m3Dr6_s20_AB09 0 0 9 9
mcs50_m3Dr6_s50_AB00 285 28 45 23
mcs50_m3Dr6_s50_AB01 250 47 36 35
mcs50_m3Dr6_s50_AB02 106 354 46 77
mcs50_m3Dr6_s50_AB03 212 204 57 69
mcs50_m3Dr6_s50_AB04 149 90 46 51
mcs50_m3Dr6_s50_AB05 77 174 49 58
mcs50_m3Dr6_s50_AB06 332 150 60 51
mcs50_m3Dr6_s50_AB07 66 276 49 47
mcs50_m3Dr6_s50_AB08 88 252 50 48
mcs50_m3Dr6_s50_AB09 1258 433 63 196
mcs50_m3Dr6_s60_AB00 25 198 26 180
mcs50_m3Dr6_s60_AB01 56 3221 31 882
mcs50_m3Dr6_s60_AB02 16 671 28 659
mcs50_m3Dr6_s60_AB03 22 417 29 298
mcs50_m3Dr6_s60_AB04 29 37 21 24
mcs50_m3Dr6_s60_AB05 22 837 29 498
mcs50_m3Dr6_s60_AB06 60 288 29 184
mcs50_m3Dr6_s60_AB07 45 1371 37 988
mcs50_m3Dr6_s60_AB08 59 422 38 243
mcs50_m3Dr6_s60_AB09 107 1958 36 965
mcs50_m4D_s30_AB00 6 2 16 8
mcs50_m4D_s30_AB01 2 1 11 6
mcs50_m4D_s30_AB02 2 2 11 7
mcs50_m4D_s30_AB03 2 0 10 6
mcs50_m4D_s30_AB04 2 1 11 9
mcs50_m4D_s30_AB05 1 0 9 7
mcs50_m4D_s30_AB06 2 1 12 7
mcs50_m4D_s30_AB07 2 1 11 8
mcs50_m4D_s30_AB08 1 0 10 8
mcs50_m4D_s30_AB09 1 0 9 5
mcs50_m4D_s35_AB00 5 7 14 8
mcs50_m4D_s35_AB01 4 7 13 8
mcs50_m4D_s35_AB02 3 4 14 10
mcs50_m4D_s35_AB03 5 4 14 8
mcs50_m4D_s35_AB04 3 7 14 11
mcs50_m4D_s35_AB05 5 6 17 8
mcs50_m4D_s35_AB06 4 12 14 14
mcs50_m4D_s35_AB07 6 4 15 10
mcs50_m4D_s35_AB08 5 3 15 9
mcs50_m4D_s35_AB09 11 9 14 11
mcs50_m4D_s40_AB00 83 57 37 24
mcs50_m4D_s40_AB01 16 29 21 20
mcs50_m4D_s40_AB02 7 67 19 19
mcs50_m4D_s40_AB03 22 321 23 161
mcs50_m4D_s40_AB04 93 113 31 76
mcs50_m4D_s40_AB05 48 120 31 65
mcs50_m4D_s40_AB06 9 55 20 32
mcs50_m4D_s40_AB07 143 321 49 138
mcs50_m4D_s40_AB08 44 117 25 32
mcs50_m4D_s40_AB09 141 422 39 141
mcs50_m4Dr2_s30_AB00 2 1 12 9
mcs50_m4Dr2_s30_AB01 2 1 11 7
mcs50_m4Dr2_s30_AB02 3 3 11 8
mcs50_m4Dr2_s30_AB03 2 1 11 9
mcs50_m4Dr2_s30_AB04 1 0 8 4
mcs50_m4Dr2_s30_AB05 1 1 10 8
mcs50_m4Dr2_s30_AB06 1 0 10 6
mcs50_m4Dr2_s30_AB07 2 0 11 6
mcs50_m4Dr2_s30_AB08 1 0 9 6
mcs50_m4Dr2_s30_AB09 1 2 10 8
mcs50_m4Dr2_s35_AB00 5 5 11 8
mcs50_m4Dr2_s35_AB01 4 8 11 14
mcs50_m4Dr2_s35_AB02 5 5 14 10
mcs50_m4Dr2_s35_AB03 3 1 11 7
mcs50_m4Dr2_s35_AB04 7 16 15 20
mcs50_m4Dr2_s35_AB05 6 36 16 16
mcs50_m4Dr2_s35_AB06 4 16 14 18
mcs50_m4Dr2_s35_AB07 6 43 15 25
mcs50_m4Dr2_s35_AB08 4 48 13 10
mcs50_m4Dr2_s35_AB09 5 32 13 11
mcs50_m4Dr2_s40_AB00 49 304 26 46
mcs50_m4Dr2_s40_AB01 84 160 30 55
mcs50_m4Dr2_s40_AB02 926 167 90 88
mcs50_m4Dr2_s40_AB03 12 55 17 43
mcs50_m4Dr2_s40_AB04 36 66 22 45
mcs50_m4Dr2_s40_AB05 34 23 23 14
mcs50_m4Dr2_s40_AB06 34 185 26 161
mcs50_m4Dr2_s40_AB07 122 176 43 26
mcs50_m4Dr2_s40_AB08 59 182 32 33
mcs50_m4Dr2_s40_AB09 19 17 19 9
mcs50_m4Dr4_s30_AB00 4 1 11 7
mcs50_m4Dr4_s30_AB01 2 2 11 8
mcs50_m4Dr4_s30_AB02 1 1 11 8
mcs50_m4Dr4_s30_AB03 2 2 11 9
mcs50_m4Dr4_s30_AB04 1 0 10 8
mcs50_m4Dr4_s30_AB05 1 0 11 7
mcs50_m4Dr4_s30_AB06 2 0 11 5
mcs50_m4Dr4_s30_AB07 1 1 9 8
mcs50_m4Dr4_s30_AB08 1 0 10 6
mcs50_m4Dr4_s30_AB09 1 1 8 5
mcs50_m4Dr4_s35_AB00 4 7 14 8
mcs50_m4Dr4_s35_AB01 3 4 12 10
mcs50_m4Dr4_s35_AB02 6 16 18 11
mcs50_m4Dr4_s35_AB03 3 2 12 7
mcs50_m4Dr4_s35_AB04 4 11 15 9
mcs50_m4Dr4_s35_AB05 4 6 14 7
mcs50_m4Dr4_s35_AB06 10 30 17 28
mcs50_m4Dr4_s35_AB07 10 16 18 11
mcs50_m4Dr4_s35_AB08 4 23 14 7
mcs50_m4Dr4_s35_AB09 6 15 11 12
mcs50_m4Dr4_s40_AB00 10 35 19 16
mcs50_m4Dr4_s40_AB01 8 47 17 10
mcs50_m4Dr4_s40_AB02 26 65 24 50
mcs50_m4Dr4_s40_AB03 40 155 28 62
mcs50_m4Dr4_s40_AB04 16 29 20 17
mcs50_m4Dr4_s40_AB05 20 95 23 34
mcs50_m4Dr4_s40_AB06 26 146 20 54
mcs50_m4Dr4_s40_AB07 34 131 24 24
mcs50_m4Dr4_s40_AB08 211 43 50 26
mcs50_m4Dr4_s40_AB09 106 131 36 56
mcs50_m4Dr6_s30_AB00 1 1 11 5
mcs50_m4Dr6_s30_AB01 2 1 12 6
mcs50_m4Dr6_s30_AB02 1 0 10 5
mcs50_m4Dr6_s30_AB03 2 0 11 6
mcs50_m4Dr6_s30_AB04 1 0 10 7
mcs50_m4Dr6_s30_AB05 1 0 11 6
mcs50_m4Dr6_s30_AB06 2 1 12 7
mcs50_m4Dr6_s30_AB07 1 0 11 7
mcs50_m4Dr6_s30_AB08 4 1 10 6
mcs50_m4Dr6_s30_AB09 1 1 10 8
mcs50_m4Dr6_s35_AB00 5 3 13 6
mcs50_m4Dr6_s35_AB01 8 7 16 19
mcs50_m4Dr6_s35_AB02 3 6 12 9
mcs50_m4Dr6_s35_AB03 4 3 13 8
mcs50_m4Dr6_s35_AB04 4 4 15 10
mcs50_m4Dr6_s35_AB05 4 5 15 10
mcs50_m4Dr6_s35_AB06 5 8 13 9
mcs50_m4Dr6_s35_AB07 4 12 16 11
mcs50_m4Dr6_s35_AB08 3 6 13 9
mcs50_m4Dr6_s35_AB09 5 5 13 8
mcs50_m4Dr6_s40_AB00 78 14 24 13
mcs50_m4Dr6_s40_AB01 14 58 21 37
mcs50_m4Dr6_s40_AB02 14 17 23 26
mcs50_m4Dr6_s40_AB03 15 8 20 15
mcs50_m4Dr6_s40_AB04 12 102 22 46
mcs50_m4Dr6_s40_AB05 17 34 18 25
mcs50_m4Dr6_s40_AB06 9 37 17 15
mcs50_m4Dr6_s40_AB07 25 82 26 44
mcs50_m4Dr6_s40_AB08 7 1 20 7
mcs50_m4Dr6_s40_AB09 11 80 20 112
mcs50_r001_s100_AB00 679442 1000000 5453 1000002
mcs50_r001_s100_AB01 1263 1000000 275 913483
mcs50_r001_s100_AB02 34549 1000000 2459 1000001
mcs50_r001_s100_AB03 442956 1000000 30161 1000001
